,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
602,603,Jul,10,16:02:46,combo,sshd(pam_unix),30632.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
603,604,Jul,10,16:02:47,combo,sshd(pam_unix),30635.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
604,605,Jul,10,16:02:49,combo,sshd(pam_unix),30638.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
605,606,Jul,10,16:02:52,combo,sshd(pam_unix),30642.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
606,607,Jul,10,16:02:52,combo,sshd(pam_unix),30644.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
607,608,Jul,10,16:03:05,combo,sshd(pam_unix),30662.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
608,609,Jul,10,16:03:05,combo,sshd(pam_unix),30665.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
609,610,Jul,10,16:03:11,combo,sshd(pam_unix),30672.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
610,611,Jul,10,16:03:16,combo,sshd(pam_unix),30680.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
611,612,Jul,10,16:03:18,combo,sshd(pam_unix),30684.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
612,613,Jul,10,16:03:18,combo,sshd(pam_unix),30685.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=150.183.249.110  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
613,614,Jul,10,16:33:02,combo,sshd(pam_unix),30731.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
614,615,Jul,10,16:33:02,combo,sshd(pam_unix),30734.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
615,616,Jul,10,16:33:03,combo,sshd(pam_unix),30739.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
616,617,Jul,10,16:33:03,combo,sshd(pam_unix),30737.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
617,618,Jul,10,16:33:04,combo,sshd(pam_unix),30740.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
618,619,Jul,10,16:33:05,combo,sshd(pam_unix),30743.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.214.161.141  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
619,620,Jul,11,03:46:14,combo,sshd(pam_unix),31851.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
620,621,Jul,11,03:46:15,combo,sshd(pam_unix),31854.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
621,622,Jul,11,03:46:16,combo,sshd(pam_unix),31862.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
622,623,Jul,11,03:46:17,combo,sshd(pam_unix),31855.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
623,624,Jul,11,03:46:17,combo,sshd(pam_unix),31852.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
624,625,Jul,11,03:46:19,combo,sshd(pam_unix),31860.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=82.77.200.128  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
625,626,Jul,11,04:03:04,combo,su(pam_unix),32237.0,session closed for user cyrus,E101,session closed for user <*>
626,627,Jul,11,04:08:37,combo,su(pam_unix),32608.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
627,628,Jul,11,04:08:38,combo,su(pam_unix),32608.0,session closed for user news,E101,session closed for user <*>
628,629,Jul,11,17:58:16,combo,sshd(pam_unix),1325.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
629,630,Jul,11,17:58:19,combo,sshd(pam_unix),1331.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
630,631,Jul,11,17:58:21,combo,sshd(pam_unix),1335.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
631,632,Jul,11,17:58:21,combo,sshd(pam_unix),1337.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
632,633,Jul,11,17:58:21,combo,sshd(pam_unix),1338.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
633,634,Jul,11,17:58:23,combo,sshd(pam_unix),1343.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.137.205.253  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
634,635,Jul,12,04:03:40,combo,su(pam_unix),2605.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
635,636,Jul,12,04:09:49,combo,su(pam_unix),3833.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
636,637,Jul,12,06:09:44,combo,sshd(pam_unix),4052.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
637,638,Jul,12,06:09:44,combo,sshd(pam_unix),4054.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
638,639,Jul,12,06:09:45,combo,sshd(pam_unix),4059.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=68.143.156.89.nw.nuvox.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
639,640,Jul,13,04:04:45,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
640,641,Jul,13,04:10:41,combo,su(pam_unix),6863.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
641,642,Jul,13,17:22:28,combo,sshd(pam_unix),8113.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
642,643,Jul,13,17:22:28,combo,sshd(pam_unix),8114.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
643,644,Jul,13,17:22:29,combo,sshd(pam_unix),8114.0,session closed for user test,E101,session closed for user <*>
644,645,Jul,13,17:22:29,combo,sshd(pam_unix),8117.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>)
645,646,Jul,14,04:08:24,combo,su(pam_unix),9355.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
646,647,Jul,14,04:14:38,combo,su(pam_unix),10583.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
647,648,Jul,14,04:14:39,combo,su(pam_unix),10583.0,session closed for user news,E101,session closed for user <*>
648,649,Jul,14,14:59:56,combo,sshd(pam_unix),11708.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
649,650,Jul,14,15:00:09,combo,sshd(pam_unix),11710.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
650,651,Jul,14,15:00:22,combo,sshd(pam_unix),11719.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
651,652,Jul,14,15:00:36,combo,sshd(pam_unix),11721.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
652,653,Jul,14,15:00:49,combo,sshd(pam_unix),11723.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202-132-40-29.adsl.ttn.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
653,654,Jul,15,01:03:48,combo,sshd(pam_unix),12632.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
654,655,Jul,15,01:03:48,combo,sshd(pam_unix),12631.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
655,656,Jul,15,01:03:48,combo,sshd(pam_unix),12629.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
656,657,Jul,15,01:03:48,combo,sshd(pam_unix),12630.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
657,658,Jul,15,01:03:49,combo,sshd(pam_unix),12643.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
658,659,Jul,15,01:03:49,combo,sshd(pam_unix),12645.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
659,660,Jul,15,01:03:50,combo,sshd(pam_unix),12639.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
660,661,Jul,15,01:03:50,combo,sshd(pam_unix),12640.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c51471f2c.cable.wanadoo.nl  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
661,662,Jul,15,04:10:45,combo,su(pam_unix),13611.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
662,663,Jul,15,04:10:46,combo,su(pam_unix),13611.0,session closed for user news,E101,session closed for user <*>
663,664,Jul,15,23:42:43,combo,ftpd,15339.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
664,665,Jul,15,23:42:43,combo,ftpd,15337.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
665,666,Jul,15,23:42:43,combo,ftpd,15336.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
666,667,Jul,15,23:42:43,combo,ftpd,15341.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
667,668,Jul,15,23:42:43,combo,ftpd,15340.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
668,669,Jul,15,23:42:43,combo,ftpd,15327.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
669,670,Jul,15,23:42:43,combo,ftpd,15333.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
670,671,Jul,15,23:42:43,combo,ftpd,15330.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
671,672,Jul,15,23:42:43,combo,ftpd,15329.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
672,673,Jul,15,23:42:43,combo,ftpd,15332.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
673,674,Jul,15,23:42:43,combo,ftpd,15328.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
674,675,Jul,15,23:42:43,combo,ftpd,15326.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
675,676,Jul,15,23:42:43,combo,ftpd,15331.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:43 2005,E29,connection from <*> (<*>) at <*>
676,677,Jul,15,23:42:44,combo,ftpd,15342.0,connection from 211.107.232.1 () at Fri Jul 15 23:42:44 2005,E29,connection from <*> (<*>) at <*>
677,678,Jul,16,04:07:34,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>]
678,679,Jul,16,08:14:04,combo,ftpd,17667.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:04 2005,E29,connection from <*> (<*>) at <*>
679,680,Jul,16,08:14:07,combo,ftpd,17681.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
680,681,Jul,16,08:14:07,combo,ftpd,17680.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
681,682,Jul,16,08:14:07,combo,ftpd,17678.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
682,683,Jul,16,08:14:07,combo,ftpd,17684.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
683,684,Jul,16,08:14:07,combo,ftpd,17685.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
684,685,Jul,16,08:14:07,combo,ftpd,17676.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
685,686,Jul,16,08:14:07,combo,ftpd,17679.0,connection from 212.65.68.82 () at Sat Jul 16 08:14:07 2005,E29,connection from <*> (<*>) at <*>
686,687,Jul,17,04:08:09,combo,su(pam_unix),19686.0,session closed for user cyrus,E101,session closed for user <*>
687,688,Jul,17,04:13:57,combo,su(pam_unix),20282.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
688,689,Jul,17,04:13:58,combo,su(pam_unix),20282.0,session closed for user news,E101,session closed for user <*>
689,690,Jul,17,06:13:37,combo,ftpd,23573.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
690,691,Jul,17,06:13:37,combo,ftpd,23564.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
691,692,Jul,17,06:13:37,combo,ftpd,23570.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
692,693,Jul,17,06:13:37,combo,ftpd,23568.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
693,694,Jul,17,06:13:37,combo,ftpd,23565.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
694,695,Jul,17,06:13:37,combo,ftpd,23566.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:37 2005,E29,connection from <*> (<*>) at <*>
695,696,Jul,17,06:13:38,combo,ftpd,23569.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:13:38 2005,E29,connection from <*> (<*>) at <*>
696,697,Jul,17,06:14:36,combo,ftpd,23579.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
697,698,Jul,17,06:14:36,combo,ftpd,23581.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
698,699,Jul,17,06:14:36,combo,ftpd,23582.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
699,700,Jul,17,06:14:36,combo,ftpd,23583.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
700,701,Jul,17,06:14:36,combo,ftpd,23584.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
701,702,Jul,17,06:14:36,combo,ftpd,23587.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
702,703,Jul,17,06:14:36,combo,ftpd,23589.0,connection from 83.116.207.11 (aml-sfh-3310b.adsl.wanadoo.nl) at Sun Jul 17 06:14:36 2005,E29,connection from <*> (<*>) at <*>
703,704,Jul,17,08:06:12,combo,ftpd,23777.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
704,705,Jul,17,08:06:12,combo,ftpd,23779.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
705,706,Jul,17,08:06:12,combo,ftpd,23781.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
706,707,Jul,17,08:06:12,combo,ftpd,23785.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
707,708,Jul,17,08:06:12,combo,ftpd,23793.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
708,709,Jul,17,08:06:12,combo,ftpd,23789.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
709,710,Jul,17,08:06:12,combo,ftpd,23790.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
710,711,Jul,17,08:06:12,combo,ftpd,23791.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
711,712,Jul,17,08:06:12,combo,ftpd,23795.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
712,713,Jul,17,08:06:12,combo,ftpd,23796.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
713,714,Jul,17,08:06:12,combo,ftpd,23797.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
714,715,Jul,17,08:06:12,combo,ftpd,23798.0,connection from 218.146.61.230 () at Sun Jul 17 08:06:12 2005,E29,connection from <*> (<*>) at <*>
715,716,Jul,17,09:44:07,combo,ftpd,23935.0,connection from 210.245.165.136 () at Sun Jul 17 09:44:07 2005,E29,connection from <*> (<*>) at <*>
716,717,Jul,17,10:45:07,combo,sshd(pam_unix),24031.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
717,718,Jul,17,10:45:07,combo,sshd(pam_unix),24033.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=61-220-159-99.hinet-ip.hinet.net  user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>
718,719,Jul,17,12:30:43,combo,ftpd,24195.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005,E29,connection from <*> (<*>) at <*>
719,720,Jul,17,12:30:43,combo,ftpd,24196.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:43 2005,E29,connection from <*> (<*>) at <*>
720,721,Jul,17,12:30:46,combo,ftpd,24197.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:46 2005,E29,connection from <*> (<*>) at <*>
721,722,Jul,17,12:30:48,combo,ftpd,24199.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:48 2005,E29,connection from <*> (<*>) at <*>
722,723,Jul,17,12:30:53,combo,ftpd,24202.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:53 2005,E29,connection from <*> (<*>) at <*>
723,724,Jul,17,12:30:54,combo,ftpd,24204.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:54 2005,E29,connection from <*> (<*>) at <*>
724,725,Jul,17,12:30:57,combo,ftpd,24205.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:57 2005,E29,connection from <*> (<*>) at <*>
725,726,Jul,17,12:30:58,combo,ftpd,24208.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 12:30:58 2005,E29,connection from <*> (<*>) at <*>
726,727,Jul,17,14:02:39,combo,ftpd,24356.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:39 2005,E29,connection from <*> (<*>) at <*>
727,728,Jul,17,14:02:43,combo,ftpd,24358.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:43 2005,E29,connection from <*> (<*>) at <*>
728,729,Jul,17,14:02:44,combo,ftpd,24359.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:44 2005,E29,connection from <*> (<*>) at <*>
729,730,Jul,17,14:02:47,combo,ftpd,24360.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:47 2005,E29,connection from <*> (<*>) at <*>
730,731,Jul,17,14:02:48,combo,ftpd,24361.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:48 2005,E29,connection from <*> (<*>) at <*>
731,732,Jul,17,14:02:49,combo,ftpd,24362.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>
732,733,Jul,17,14:02:49,combo,ftpd,24363.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>
733,734,Jul,17,14:02:49,combo,ftpd,24365.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:49 2005,E29,connection from <*> (<*>) at <*>
734,735,Jul,17,14:02:54,combo,ftpd,24367.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>
735,736,Jul,17,14:02:54,combo,ftpd,24368.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:54 2005,E29,connection from <*> (<*>) at <*>
736,737,Jul,17,14:02:57,combo,ftpd,24370.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:02:57 2005,E29,connection from <*> (<*>) at <*>
737,738,Jul,17,14:03:00,combo,ftpd,24373.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>
738,739,Jul,17,14:03:00,combo,ftpd,24374.0,connection from 207.30.238.8 (host8.topspot.net) at Sun Jul 17 14:03:00 2005,E29,connection from <*> (<*>) at <*>
739,740,Jul,17,15:09:15,combo,ftpd,24465.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>
740,741,Jul,17,15:09:15,combo,ftpd,24468.0,connection from 203.101.45.59 (dsl-Chn-static-059.45.101.203.touchtelindia.net) at Sun Jul 17 15:09:15 2005,E29,connection from <*> (<*>) at <*>
