,LineId,Date,Time,Pid,Level,Component,Content
1911,1912,081111,092649,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_001033_0/part-01033. blk_-8948316319329891645
1488,1489,081111,054443,21162,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1096621677333075077 terminating
1041,1042,081110,222621,16005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7159695919045792245 terminating
86,87,081109,215734,3055,INFO,dfs.DataNode$DataXceiver,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115
1652,1653,081111,072356,23300,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_707166530951154301 terminating
731,732,081110,144848,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.66.102:50010 is added to blk_-8022986908643041177 size 67108864
1029,1030,081110,221943,15858,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4414644179961808738 src: /10.251.107.98:46161 dest: /10.251.107.98:50010
1912,1913,081111,092720,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.207:50010 is added to blk_-6314365697827006048 size 67108864
1858,1859,081111,085922,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2713941272199175167 is added to invalidSet of 10.251.38.53:50010
177,178,081110,003441,4986,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2015110815660478655 src: /10.251.35.1:53344 dest: /10.251.35.1:50010
152,153,081110,000136,4627,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7656610147924319419 terminating
1875,1876,081111,090139,19,INFO,dfs.FSDataset,Deleting block blk_1824928871191121429 file /mnt/hadoop/dfs/data/current/subdir2/blk_1824928871191121429
949,950,081110,214101,15116,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-703436021914343546 terminating
653,654,081110,122407,11042,INFO,dfs.DataNode$PacketResponder,Received block blk_692184983396207285 of size 67108864 from /10.250.6.214
934,935,081110,213026,15051,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7580930377559819562 src: /10.251.110.68:54793 dest: /10.251.110.68:50010
1024,1025,081110,221343,15521,INFO,dfs.DataNode$PacketResponder,Received block blk_6406847509870023726 of size 67108864 from /10.251.106.50
135,136,081109,235030,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6956067134432991406 size 67108864
221,222,081110,013231,5659,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8227485321105019293 src: /10.251.195.33:56999 dest: /10.251.195.33:50010
164,165,081110,001250,4631,INFO,dfs.DataNode$PacketResponder,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68
1830,1831,081111,084906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.17.177:50010 is added to blk_5733038550092620376 size 67108864
758,759,081110,150531,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/sortrand2/_temporary/_task_200811101024_0003_r_000315_0/part-00315. blk_-463998587096565542
90,91,081109,221105,3338,WARN,dfs.DataNode$DataXceiver,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:
1363,1364,081111,044316,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2341651676737321162 is added to invalidSet of 10.251.203.129:50010
587,588,081110,113955,10279,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-931590117143327078 src: /10.251.42.191:44480 dest: /10.251.42.191:50010
1452,1453,081111,051517,20834,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6618090096819679591 src: /10.251.214.67:58610 dest: /10.251.214.67:50010
1319,1320,081111,041425,19630,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2851869865185325732 terminating
273,274,081110,015750,5956,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3338047823148530794 terminating
827,828,081110,210145,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-490230821467544285 is added to invalidSet of 10.250.10.6:50010
910,911,081110,211523,14688,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-852118157909078164 src: /10.251.30.101:57254 dest: /10.251.30.101:50010
1291,1292,081111,035915,19117,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5115892145206906855 terminating
996,997,081110,220655,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1481009974400305784 is added to invalidSet of 10.251.39.242:50010
1691,1692,081111,074409,23194,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6417614801998326532 src: /10.251.214.67:48694 dest: /10.251.214.67:50010
800,801,081110,193551,14191,INFO,dfs.DataNode$DataXceiver,10.251.71.97:50010 Served block blk_6552418180158772377 to /10.251.39.242
138,139,081109,235305,4419,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-165500353496111884 terminating
1138,1139,081111,023017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010
283,284,081110,020302,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_6285161494041403917 size 67108864
1944,1945,081111,094921,25993,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5565611615515783341 src: /10.251.126.5:35656 dest: /10.251.126.5:50010
1570,1571,081111,065224,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2657997043417110888 is added to invalidSet of 10.250.13.240:50010
45,46,081109,211038,1490,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5073870177832699716 terminating
838,839,081110,210153,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7094265091490664593 is added to invalidSet of 10.251.71.68:50010
1080,1081,081110,225056,16728,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6245594177708848366 src: /10.250.15.198:46793 dest: /10.250.15.198:50010
1609,1610,081111,065920,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000197_0/part-00197. blk_1832308388558480
1955,1956,081111,095618,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.126.5:50010 is added to blk_4361294871479973840 size 67108864
343,344,081110,083231,8530,INFO,dfs.DataNode$DataXceiver,10.250.10.176:50010 Served block blk_3797494971676497497 to /10.251.29.239
1612,1613,081111,070040,22706,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5989505185938770383 src: /10.251.67.4:53429 dest: /10.251.67.4:50010
142,143,081109,235426,4327,INFO,dfs.DataNode$PacketResponder,Received block blk_-562725280853087685 of size 67108864 from /10.251.91.84
1364,1365,081111,044318,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-765820154946060546 is added to invalidSet of 10.251.65.203:50010
1464,1465,081111,052803,21053,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5836693155656083066 src: /10.251.214.67:41233 dest: /10.251.214.67:50010
883,884,081110,210555,19,INFO,dfs.FSDataset,Deleting block blk_1746384029810476219 file /mnt/hadoop/dfs/data/current/subdir18/blk_1746384029810476219
935,936,081110,213221,15038,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_429279891070363457 terminating
1288,1289,081111,035620,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.123.1:50010 is added to blk_6308888821787547357 size 67108864
915,916,081110,212039,14833,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3755116621101133849 terminating
517,518,081110,104914,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.224:50010 is added to blk_-3329473910909732817 size 67108864
155,156,081110,000319,4568,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010
1507,1508,081111,061200,21837,INFO,dfs.DataNode$PacketResponder,Received block blk_-4358842839092719327 of size 67108864 from /10.250.15.67
813,814,081110,210123,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5163387277374142808 is added to invalidSet of 10.251.71.193:50010
1459,1460,081111,052103,20872,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8452214765874767801 src: /10.251.38.197:60409 dest: /10.251.38.197:50010
664,665,081110,123040,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.149:50010 is added to blk_-6247364168500873179 size 67108864
1301,1302,081111,040537,19518,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-4430291708660291878 terminating
1424,1425,081111,045430,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.214:50010 is added to blk_4893049344332234616 size 67108864
1965,1966,081111,095957,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.49:50010 is added to blk_-2959268996938658555 size 15715490
1273,1274,081111,034351,18690,INFO,dfs.DataNode$PacketResponder,Received block blk_-577659324269246113 of size 67108864 from /10.251.203.179
183,184,081110,010525,5099,INFO,dfs.DataNode$PacketResponder,Received block blk_-6979800421545566530 of size 67108864 from /10.250.10.176
141,142,081109,235337,4459,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_3160319368100972992 terminating
627,628,081110,120429,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4307207852226914003 size 67108864
229,230,081110,013545,5696,INFO,dfs.DataNode$PacketResponder,Received block blk_-8847552694913526632 of size 67108864 from /10.251.201.204
674,675,081110,123541,11406,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-8939321760994370713 terminating
1567,1568,081111,065218,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5689009809369418749 is added to invalidSet of 10.251.91.84:50010
1508,1509,081111,061202,22063,INFO,dfs.DataNode$PacketResponder,Received block blk_1489031087420498797 of size 67108864 from /10.251.71.193
1317,1318,081111,041252,19248,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1133573997287815203 src: /10.251.123.195:59430 dest: /10.251.123.195:50010
472,473,081110,103621,19,INFO,dfs.FSDataset,Deleting block blk_-1775264355226395799 file /mnt/hadoop/dfs/data/current/subdir26/blk_-1775264355226395799
812,813,081110,210123,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3652427357251545055 is added to invalidSet of 10.250.10.223:50010
1320,1321,081111,041443,19498,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1842096107468319932 terminating
1856,1857,081111,085917,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1755309160709170318 is added to invalidSet of 10.251.39.209:50010
1729,1730,081111,075809,19,INFO,dfs.FSDataset,Deleting block blk_-6292499669518281202 file /mnt/hadoop/dfs/data/current/subdir26/blk_-6292499669518281202
274,275,081110,015759,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712
1274,1275,081111,034456,18909,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_6137960563260046065 terminating
1206,1207,081111,030015,18180,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1868325377308234190 src: /10.251.42.207:50666 dest: /10.251.42.207:50010
115,116,081109,233835,4139,INFO,dfs.DataNode$DataXceiver,Receiving block blk_699651392443620263 src: /10.251.70.5:34703 dest: /10.251.70.5:50010
1843,1844,081111,085906,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3894803026385053344 is added to invalidSet of 10.251.43.21:50010
1661,1662,081111,072901,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.32:50010 is added to blk_-8127580564011467092 size 67108864
1769,1770,081111,081406,18,INFO,dfs.FSDataset,Deleting block blk_-7606467001548719462 file /mnt/hadoop/dfs/data/current/subdir2/blk_-7606467001548719462
260,261,081110,015024,5938,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_3781645897486585075 terminating
1554,1555,081111,064603,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.5:50010 is added to blk_-1821104627978106102 size 67108864
1169,1170,081111,023250,19,INFO,dfs.FSDataset,Deleting block blk_797263375273454863 file /mnt/hadoop/dfs/data/current/subdir16/blk_797263375273454863
1884,1885,081111,090223,19,INFO,dfs.FSDataset,Deleting block blk_8436095180790908547 file /mnt/hadoop/dfs/data/current/subdir43/blk_8436095180790908547
87,88,081109,220032,3137,WARN,dfs.DataNode$DataXceiver,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:
1679,1680,081111,073507,23329,INFO,dfs.DataNode$PacketResponder,Received block blk_3107521534415119817 of size 67108864 from /10.251.193.224
745,746,081110,145749,12962,INFO,dfs.DataNode$PacketResponder,Received block blk_-5633587983998853189 of size 67108864 from /10.251.73.220
1827,1828,081111,084818,25055,INFO,dfs.DataNode$PacketResponder,Received block blk_4031738712701565209 of size 67108864 from /10.251.199.150
770,771,081110,151558,13270,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7512746652453970810 terminating
1066,1067,081110,224338,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_7705518309270121951 size 67108864
1889,1890,081111,090818,25109,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6585429064641693815 src: /10.250.10.6:38158 dest: /10.250.10.6:50010
868,869,081110,210511,19,INFO,dfs.FSDataset,Deleting block blk_-4110699195744660699 file /mnt/hadoop/dfs/data/current/subdir34/blk_-4110699195744660699
1513,1514,081111,061713,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.109.209:50010 is added to blk_1129715194117079802 size 67108864
811,812,081110,210118,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7285565997486715015 is added to invalidSet of 10.250.6.191:50010
1180,1181,081111,024304,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.146:50010 is added to blk_9163807899833139121 size 67108864
1766,1767,081111,081029,24268,INFO,dfs.DataNode$PacketResponder,Received block blk_1600228140214754078 of size 67108864 from /10.251.90.81
1071,1072,081110,224637,16371,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6048652012880073760 terminating
1253,1254,081111,032828,18581,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5102453487463005287 terminating
95,96,081109,222650,3459,WARN,dfs.DataNode$DataXceiver,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:
680,681,081110,124159,11369,WARN,dfs.DataNode$DataXceiver,10.251.70.5:50010:Got exception while serving blk_4581070264530964999 to /10.250.13.188:
1627,1628,081111,070836,23168,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8459274965060101250 terminating
450,451,081110,103512,19,INFO,dfs.FSDataset,Deleting block blk_-3860035787700398391 file /mnt/hadoop/dfs/data/current/subdir6/blk_-3860035787700398391
511,512,081110,104407,9110,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_859668537217019080 terminating
1281,1282,081111,035010,19149,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8123824094195108685 src: /10.251.194.213:54308 dest: /10.251.194.213:50010
334,335,081110,082013,8326,INFO,dfs.DataNode$DataXceiver,10.251.43.115:50010 Served block blk_-7364557883931785608 to /10.251.43.115
1299,1300,081111,040425,19408,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5646228903161999640 src: /10.251.71.97:60870 dest: /10.251.71.97:50010
428,429,081110,103320,18,INFO,dfs.FSDataset,Deleting block blk_-8014701913801168461 file /mnt/hadoop/dfs/data/current/subdir27/blk_-8014701913801168461
1878,1879,081111,090149,19,INFO,dfs.FSDataset,Deleting block blk_-1451819169209310732 file /mnt/hadoop/dfs/data/current/subdir23/blk_-1451819169209310732
1244,1245,081111,032121,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.134:50010 is added to blk_5955377624764578810 size 67108864
1806,1807,081111,083753,24539,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-5263787695149681326 terminating
946,947,081110,213854,15334,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-878226404201600469 src: /10.250.7.96:40849 dest: /10.250.7.96:50010
1677,1678,081111,073406,23140,INFO,dfs.DataNode$PacketResponder,Received block blk_-8310554294841246175 of size 67108864 from /10.251.123.132
1163,1164,081111,023247,19,INFO,dfs.FSDataset,Deleting block blk_3312198496468502316 file /mnt/hadoop/dfs/data/current/subdir36/blk_3312198496468502316
1676,1677,081111,073403,23490,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-85872290979354091 terminating
1905,1906,081111,092213,25595,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8882415653769775762 terminating
1234,1235,081111,031541,18484,INFO,dfs.DataNode$PacketResponder,Received block blk_9072486569292195232 of size 67108864 from /10.251.71.68
396,397,081110,103111,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6255015379143356507 is added to invalidSet of 10.251.111.37:50010
939,940,081110,213434,15194,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7948158002985968470 terminating
20,21,081109,205412,832,INFO,dfs.DataNode$PacketResponder,Received block blk_-5704899712662113150 of size 67108864 from /10.251.91.229
111,112,081109,232926,3783,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1798958443298220150 src: /10.251.111.209:57419 dest: /10.251.111.209:50010
527,528,081110,105553,9531,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5272731391668336674 src: /10.250.6.191:46509 dest: /10.250.6.191:50010
1131,1132,081111,023011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010
1602,1603,081111,065526,22651,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6975937964598933356 terminating
831,832,081110,210147,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_9085898147979939648 is added to invalidSet of 10.251.67.225:50010
985,986,081110,220636,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6881216037013929188 is added to invalidSet of 10.251.91.32:50010
1114,1115,081110,235445,16879,INFO,dfs.DataNode$DataXceiver,10.251.127.243:50010 Served block blk_8711213005689112399 to /10.251.74.134
994,995,081110,220651,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8442157310069672329 is added to invalidSet of 10.251.39.64:50010
1788,1789,081111,082809,24442,INFO,dfs.DataNode$DataXceiver,Receiving block blk_469126362137371425 src: /10.251.199.245:53897 dest: /10.251.199.245:50010
1383,1384,081111,044522,18,INFO,dfs.FSDataset,Deleting block blk_-8167717961644709843 file /mnt/hadoop/dfs/data/current/blk_-8167717961644709843
1387,1388,081111,044550,19,INFO,dfs.FSDataset,Deleting block blk_-7832937837605180330 file /mnt/hadoop/dfs/data/current/subdir49/blk_-7832937837605180330
277,278,081110,015959,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864
245,246,081110,014349,5817,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4853183643928986291 terminating
323,324,081110,080814,8123,INFO,dfs.DataNode$DataXceiver,10.251.42.84:50010 Served block blk_6105506155797750768 to /10.251.42.84
443,444,081110,103412,7249,INFO,dfs.DataNode$PacketResponder,Received block blk_4098532420907418423 of size 67108864 from /10.251.43.147
109,110,081109,232833,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_467589865104023338 size 67108864
1510,1511,081111,061549,21862,INFO,dfs.DataNode$PacketResponder,Received block blk_4588471931728384541 of size 67108864 from /10.251.90.81
469,470,081110,103615,19,INFO,dfs.FSDataset,Deleting block blk_-2826763604408365998 file /mnt/hadoop/dfs/data/current/subdir40/blk_-2826763604408365998
1338,1339,081111,042625,19958,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7350482598011027441 src: /10.250.7.96:41476 dest: /10.250.7.96:50010
1043,1044,081110,222946,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000585_0/part-00585. blk_8561332122820208519
1492,1493,081111,054811,21215,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6811828069408410657 terminating
1713,1714,081111,075628,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4631777956354958682 is added to invalidSet of 10.251.30.134:50010
1057,1058,081110,223833,16297,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7815259387557421424 src: /10.250.13.240:50649 dest: /10.250.13.240:50010
1263,1264,081111,033823,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7045475543362904558 is added to invalidSet of 10.251.106.214:50010
1462,1463,081111,052633,21162,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2040222317555585426 terminating
1184,1185,081111,024443,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_000115_0/part-00115. blk_-17685631368401548
1738,1739,081111,075901,18,INFO,dfs.FSDataset,Deleting block blk_-1345585044778938153 file /mnt/hadoop/dfs/data/current/subdir45/blk_-1345585044778938153
1880,1881,081111,090154,19,INFO,dfs.FSDataset,Deleting block blk_5701964561533648583 file /mnt/hadoop/dfs/data/current/subdir10/blk_5701964561533648583
1047,1048,081110,223002,15950,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1463530401988623658 src: /10.251.111.37:41293 dest: /10.251.111.37:50010
1381,1382,081111,044353,19,INFO,dfs.FSDataset,Deleting block blk_-1180596628202464893 file /mnt/hadoop/dfs/data/current/subdir52/blk_-1180596628202464893
1153,1154,081111,023156,19,INFO,dfs.FSDataset,Deleting block blk_-5429479049793046826 file /mnt/hadoop/dfs/data/current/subdir34/blk_-5429479049793046826
280,281,081110,020034,6204,INFO,dfs.DataNode$DataXceiver,Receiving block blk_271142976916798281 src: /10.251.70.112:50176 dest: /10.251.70.112:50010
1323,1324,081111,041534,19842,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7727864185516010230 src: /10.251.43.192:36039 dest: /10.251.43.192:50010
406,407,081110,103123,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4954795063440871977 is added to invalidSet of 10.251.203.80:50010
1636,1637,081111,071205,23083,INFO,dfs.DataNode$PacketResponder,Received block blk_-4846710336436578833 of size 67108864 from /10.251.203.129
714,715,081110,143736,12448,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7355153279766988632 src: /10.251.194.245:35876 dest: /10.251.194.245:50010
819,820,081110,210127,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6093858391888371854 is added to invalidSet of 10.251.42.207:50010
754,755,081110,150254,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-7803343374223161433
735,736,081110,145114,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.242:50010 is added to blk_-5400783031085008882 size 67108864
737,738,081110,145203,12416,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_7533949673910842243 terminating
1937,1938,081111,094415,25901,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1859772752119590543 src: /10.251.42.246:57741 dest: /10.251.42.246:50010
179,180,081110,004247,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.242:50010 is added to blk_-4110733372292809607 size 67108864
1448,1449,081111,051130,20759,INFO,dfs.DataNode$PacketResponder,Received block blk_49420377461855719 of size 67108864 from /10.251.70.112
1257,1258,081111,033125,18859,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_8229768485681546149 terminating
553,554,081110,111405,9848,INFO,dfs.DataNode$PacketResponder,Received block blk_-5960135894031733009 of size 67108864 from /10.251.126.83
748,749,081110,145944,12814,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3172594752427649592 src: /10.251.198.196:57807 dest: /10.251.198.196:50010
1739,1740,081111,075901,19,INFO,dfs.FSDataset,Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381
417,418,081110,103146,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1110880362999960078 is added to invalidSet of 10.251.194.147:50010
217,218,081110,012855,5509,INFO,dfs.DataNode$PacketResponder,Received block blk_-3787594914477940893 of size 67108864 from /10.251.71.16
557,558,081110,111638,10033,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1394107495884949139 src: /10.250.10.100:33314 dest: /10.250.10.100:50010
1665,1666,081111,072949,23644,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1508705816376906895 terminating
687,688,081110,131041,11754,WARN,dfs.DataNode$DataXceiver,10.251.122.38:50010:Got exception while serving blk_7489155602821840025 to /10.251.26.8:
1372,1373,081111,044337,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-6160667975382232149
692,693,081110,132523,11832,WARN,dfs.DataNode$DataXceiver,10.251.39.179:50010:Got exception while serving blk_1683075246463470765 to /10.250.14.38:
1403,1404,081111,044716,19,INFO,dfs.FSDataset,Deleting block blk_352185875883785141 file /mnt/hadoop/dfs/data/current/subdir44/blk_352185875883785141
212,213,081110,012357,5523,INFO,dfs.DataNode$PacketResponder,Received block blk_6534693994677948144 of size 67108864 from /10.251.201.204
297,298,081110,031019,6604,INFO,dfs.DataNode$DataXceiver,10.251.126.83:50010 Served block blk_-3860894070657427592 to /10.251.126.83
1194,1195,081111,025336,18090,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-764747190320632607 src: /10.251.127.191:49914 dest: /10.251.127.191:50010
1949,1950,081111,095035,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.67:50010 is added to blk_-8428590803682810851 size 67108864
1221,1222,081111,030736,18126,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6369730481066968769 terminating
1840,1841,081111,085634,24881,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010
1734,1735,081111,075833,19,INFO,dfs.FSDataset,Deleting block blk_-4380385204018751771 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4380385204018751771
1695,1696,081111,074548,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001835_0/part-01835. blk_6178964531181542074
815,816,081110,210125,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-424018194735922479 is added to invalidSet of 10.251.42.84:50010
1698,1699,081111,074958,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001983_0/part-01983. blk_8861349372992394289
494,495,081110,103818,35,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_5277338321835341602 size 67108864
