,LineId,Time,Level,Content,EventId,EventTemplate
790,791,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
791,792,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
792,793,Mon Dec 05 13:26:03 2005,notice,jk2_init() Found child 5912 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
793,794,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5914 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
794,795,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5915 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
795,796,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5917 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
796,797,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5919 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
797,798,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5925 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
798,799,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5923 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
799,800,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5924 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
800,801,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5922 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
801,802,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
802,803,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
803,804,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
804,805,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
805,806,Mon Dec 05 13:31:19 2005,notice,jk2_init() Found child 5936 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
806,807,Mon Dec 05 13:32:01 2005,notice,jk2_init() Found child 5940 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
807,808,Mon Dec 05 13:32:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
808,809,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
809,810,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
810,811,Mon Dec 05 13:32:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
811,812,Mon Dec 05 13:32:10 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
812,813,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5942 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
813,814,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5941 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
814,815,Mon Dec 05 13:32:30 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
815,816,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5954 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
816,817,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5953 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
817,818,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5956 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
818,819,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5961 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
819,820,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5960 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
820,821,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5965 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
821,822,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5967 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
822,823,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5969 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
823,824,Mon Dec 05 13:39:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
824,825,Mon Dec 05 13:39:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
825,826,Mon Dec 05 13:39:13 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
826,827,Mon Dec 05 13:39:36 2005,notice,jk2_init() Found child 5970 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
827,828,Mon Dec 05 13:39:41 2005,notice,jk2_init() Found child 5972 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
828,829,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
829,830,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
830,831,Mon Dec 05 13:41:11 2005,notice,jk2_init() Found child 5981 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
831,832,Mon Dec 05 13:41:12 2005,notice,jk2_init() Found child 5982 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
832,833,Mon Dec 05 13:41:58 2005,notice,jk2_init() Found child 5984 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
833,834,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5992 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
834,835,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5993 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
835,836,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5990 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
836,837,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5991 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
837,838,Mon Dec 05 13:43:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
838,839,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>
839,840,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
840,841,Mon Dec 05 13:44:18 2005,notice,jk2_init() Found child 5996 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
841,842,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
842,843,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
843,844,Mon Dec 05 13:44:53 2005,notice,jk2_init() Found child 5997 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
844,845,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5998 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
845,846,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5999 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
846,847,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
847,848,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
848,849,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
849,850,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
850,851,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
851,852,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
852,853,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
853,854,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
854,855,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
855,856,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
856,857,Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
857,858,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
858,859,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6034 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
859,860,Mon Dec 05 13:52:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
860,861,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6038 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
861,862,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6037 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
862,863,Mon Dec 05 13:53:00 2005,notice,jk2_init() Found child 6039 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>
863,864,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6043 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>
864,865,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6042 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
865,866,Mon Dec 05 13:53:31 2005,notice,jk2_init() Found child 6041 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
866,867,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
867,868,Mon Dec 05 13:53:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
868,869,Mon Dec 05 13:53:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
869,870,Mon Dec 05 13:59:43 2005,notice,jk2_init() Found child 6069 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
870,871,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6100 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
871,872,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6101 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
872,873,Mon Dec 05 14:01:47 2005,notice,jk2_init() Found child 6099 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
873,874,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
874,875,Mon Dec 05 14:01:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
875,876,Mon Dec 05 14:01:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
876,877,Mon Dec 05 14:11:43 2005,error,[client 141.154.18.244] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
877,878,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6259 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
878,879,Mon Dec 05 15:31:06 2005,notice,jk2_init() Found child 6260 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
879,880,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
880,881,Mon Dec 05 15:31:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
881,882,Mon Dec 05 15:31:10 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
882,883,Mon Dec 05 15:40:59 2005,notice,jk2_init() Found child 6277 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
883,884,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
884,885,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
885,886,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
886,887,Mon Dec 05 15:41:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
887,888,Mon Dec 05 15:41:32 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
888,889,Mon Dec 05 15:45:42 2005,notice,jk2_init() Found child 6285 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
889,890,Mon Dec 05 15:45:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
890,891,Mon Dec 05 15:45:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
891,892,Mon Dec 05 15:50:53 2005,notice,jk2_init() Found child 6293 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
892,893,Mon Dec 05 15:51:18 2005,notice,jk2_init() Found child 6295 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
893,894,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
894,895,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
895,896,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
896,897,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
897,898,Mon Dec 05 15:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
898,899,Mon Dec 05 15:51:20 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
899,900,Mon Dec 05 15:55:31 2005,notice,jk2_init() Found child 6302 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
900,901,Mon Dec 05 15:55:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
901,902,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6315 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
902,903,Mon Dec 05 16:02:00 2005,notice,jk2_init() Found child 6316 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
903,904,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
904,905,Mon Dec 05 16:02:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
905,906,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
906,907,Mon Dec 05 16:02:02 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
907,908,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6339 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
908,909,Mon Dec 05 16:07:08 2005,notice,jk2_init() Found child 6340 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
909,910,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
910,911,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
911,912,Mon Dec 05 16:07:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
912,913,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
913,914,Mon Dec 05 16:07:09 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
914,915,Mon Dec 05 16:10:43 2005,notice,jk2_init() Found child 6350 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
915,916,Mon Dec 05 16:10:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
916,917,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6368 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
917,918,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6367 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
918,919,Mon Dec 05 16:16:34 2005,notice,jk2_init() Found child 6366 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
919,920,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
920,921,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
921,922,Mon Dec 05 16:16:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
922,923,Mon Dec 05 16:16:36 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
923,924,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6387 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
924,925,Mon Dec 05 16:21:25 2005,notice,jk2_init() Found child 6386 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
925,926,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
926,927,Mon Dec 05 16:21:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
927,928,Mon Dec 05 16:21:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
928,929,Mon Dec 05 16:26:00 2005,notice,jk2_init() Found child 6398 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
929,930,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
930,931,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
931,932,Mon Dec 05 16:26:05 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
932,933,Mon Dec 05 16:26:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
933,934,Mon Dec 05 16:31:49 2005,notice,jk2_init() Found child 6421 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
934,935,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
935,936,Mon Dec 05 16:31:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
936,937,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
937,938,Mon Dec 05 16:31:52 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
938,939,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6434 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
939,940,Mon Dec 05 16:36:06 2005,notice,jk2_init() Found child 6433 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
940,941,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6443 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
941,942,Mon Dec 05 16:38:17 2005,notice,jk2_init() Found child 6442 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>
942,943,Mon Dec 05 16:39:59 2005,notice,jk2_init() Found child 6452 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
943,944,Mon Dec 05 16:40:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
944,945,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>
945,946,Mon Dec 05 16:40:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
946,947,Mon Dec 05 16:45:04 2005,error,[client 216.216.185.130] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>
947,948,Mon Dec 05 17:31:41 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
948,949,Mon Dec 05 17:35:57 2005,notice,jk2_init() Found child 6568 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
949,950,Mon Dec 05 17:40:38 2005,notice,jk2_init() Found child 6577 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
950,951,Mon Dec 05 17:40:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
951,952,Mon Dec 05 17:40:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
952,953,Mon Dec 05 17:40:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
953,954,Mon Dec 05 17:46:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
954,955,Mon Dec 05 17:46:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
955,956,Mon Dec 05 17:46:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
956,957,Mon Dec 05 17:50:40 2005,notice,jk2_init() Found child 6594 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
957,958,Mon Dec 05 17:50:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
958,959,Mon Dec 05 17:55:35 2005,notice,jk2_init() Found child 6600 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
959,960,Mon Dec 05 17:55:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
960,961,Mon Dec 05 17:55:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
961,962,Mon Dec 05 17:55:35 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
962,963,Mon Dec 05 18:00:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
963,964,Mon Dec 05 18:10:56 2005,notice,jk2_init() Found child 6638 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
964,965,Mon Dec 05 18:10:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
965,966,Mon Dec 05 18:15:45 2005,notice,jk2_init() Found child 6651 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
966,967,Mon Dec 05 18:15:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
967,968,Mon Dec 05 18:15:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
968,969,Mon Dec 05 18:15:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
969,970,Mon Dec 05 18:20:51 2005,notice,jk2_init() Found child 6670 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
970,971,Mon Dec 05 18:27:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
971,972,Mon Dec 05 18:27:37 2005,notice,jk2_init() Found child 6689 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
972,973,Mon Dec 05 18:27:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
973,974,Mon Dec 05 18:27:37 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>
974,975,Mon Dec 05 18:35:51 2005,notice,jk2_init() Found child 6708 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
975,976,Mon Dec 05 18:35:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
976,977,Mon Dec 05 18:40:54 2005,notice,jk2_init() Found child 6719 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
977,978,Mon Dec 05 18:40:54 2005,notice,jk2_init() Found child 6718 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
978,979,Mon Dec 05 18:40:54 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
979,980,Mon Dec 05 18:40:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
980,981,Mon Dec 05 18:45:51 2005,notice,jk2_init() Found child 6725 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>
981,982,Mon Dec 05 18:45:53 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
982,983,Mon Dec 05 18:50:30 2005,notice,jk2_init() Found child 6733 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
983,984,Mon Dec 05 18:50:31 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
984,985,Mon Dec 05 18:56:03 2005,notice,jk2_init() Found child 6741 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>
985,986,Mon Dec 05 18:56:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
986,987,Mon Dec 05 18:56:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>
987,988,Mon Dec 05 18:56:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>
