,LineId,Date,Time,Pid,Tid,Level,Component,Content
695,696,03-17,16:15:47.945,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0"
696,697,03-17,16:15:47.945,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
697,698,03-17,16:15:47.973,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"
698,699,03-17,16:15:47.974,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }"
699,700,03-17,16:15:47.974,1702,17630,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46"
700,701,03-17,16:15:47.988,1702,2558,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
701,702,03-17,16:15:47.989,1702,2558,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46"
702,703,03-17,16:15:47.989,1702,2558,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.example.android.notepad/com.example.android.notepad.NoteEditor}
703,704,03-17,16:15:48.077,1702,2395,W,ActivityManager,getTasks: caller 10020 does not hold REAL_GET_TASKS; limiting output
704,705,03-17,16:15:48.241,1702,2556,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702"
705,706,03-17,16:15:48.242,1702,2556,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
706,707,03-17,16:15:48.334,1702,17622,I,WindowManager,Destroying surface Surface(name=com.example.android.notepad/com.example.android.notepad.NoteEditor) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690
707,708,03-17,16:15:48.336,1702,17622,I,WindowManager,Destroying surface Surface(name=com.example.android.notepad/com.example.android.notepad.NoteEditor) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690
708,709,03-17,16:15:48.654,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261973289, event=2, flags=0x0, uid=1000"
709,710,03-17,16:15:48.655,2227,2227,I,PhoneStatusBar,suspendAutohide
710,711,03-17,16:15:48.659,1702,3694,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false
711,712,03-17,16:15:48.660,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261973293, event=1, flags=0x0, uid=1000"
712,713,03-17,16:15:48.698,2227,2318,V,AudioManager,querySoundEffectsEnabled...
713,714,03-17,16:15:48.716,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
714,715,03-17,16:15:48.719,2227,2227,I,PanelView,cancelPeek: false
715,716,03-17,16:15:48.719,2227,2227,I,PanelView,instantCollapse
716,717,03-17,16:15:49.205,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
717,718,03-17,16:15:49.206,3714,3714,V,AudioManager,querySoundEffectsEnabled...
718,719,03-17,16:15:49.228,1702,2250,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10111}, uid=1000, pid=1702"
719,720,03-17,16:15:49.228,1702,2250,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
720,721,03-17,16:15:49.436,1702,3694,I,WindowManager,The change in focus caused us to need to do a layout end
721,722,03-17,16:15:49.450,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-24.0"
722,723,03-17,16:15:49.450,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
723,724,03-17,16:15:49.462,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=80000508 mask=ffffffff oldVal=c0000700 newVal=80000508 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)"
724,725,03-17,16:15:49.472,2227,2227,V,PhoneStatusBar,setLightsOn(true)
725,726,03-17,16:15:49.497,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }"
726,727,03-17,16:15:49.497,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"
727,728,03-17,16:15:49.498,1702,2633,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }"
728,729,03-17,16:15:49.498,1702,2633,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46"
729,730,03-17,16:15:49.507,1702,17621,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }"
730,731,03-17,16:15:49.507,1702,17621,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }"
731,732,03-17,16:15:49.508,1702,17621,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity}
732,733,03-17,16:15:49.524,2227,2227,V,PhoneStatusBar,setLightsOn(true)
733,734,03-17,16:15:49.525,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=80000508 newVal=80000508 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
734,735,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotification,index:0"
735,736,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotification,cancelNotificationLocked,callingUid = 10111,callingPid = 28601"
736,737,03-17,16:15:49.527,1702,1702,I,NotificationManager,"cancelNotificationLocked called,tell the app,reason = 8"
737,738,03-17,16:15:49.528,1702,1702,I,NotificationManager,cancelNotificationLocked:0|com.tencent.mobileqq|121|null|10111
738,739,03-17,16:15:49.529,1702,2555,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =122"
739,740,03-17,16:15:49.529,1702,1702,I,NotificationManager,"updateLightsLocked,turn off notificationLight"
740,741,03-17,16:15:49.535,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
741,742,03-17,16:15:49.536,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
742,743,03-17,16:15:49.539,2227,2227,I,PhoneStatusBar,cancelAutohide
743,744,03-17,16:15:49.552,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
744,745,03-17,16:15:49.554,1702,2113,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =135"
745,746,03-17,16:15:49.555,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
746,747,03-17,16:15:49.559,1702,17621,I,NotificationManager,"cancelNotificationWithTag pid 28601,uid = 10111,tag = null,pkg =com.tencent.mobileqq,id =140"
747,748,03-17,16:15:49.560,1702,1702,I,NotificationManager,"cancelNotification,index:-1"
748,749,03-17,16:15:49.562,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...
749,750,03-17,16:15:49.562,2227,2227,V,PhoneStatusBar,setLightsOn(true)
750,751,03-17,16:15:49.564,2227,2227,I,PhoneStatusBar,"updateNotificationShade: total=0, active=0"
751,752,03-17,16:15:49.568,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false"
752,753,03-17,16:15:49.569,2227,2227,I,PanelView,closeQs
753,754,03-17,16:15:49.572,2227,2227,I,PanelView,cancelPeek: false
754,755,03-17,16:15:49.573,2227,2227,I,PanelView,instantCollapse
755,756,03-17,16:15:49.573,2227,2227,I,PanelView,cancelPeek: false
756,757,03-17,16:15:49.576,1702,2618,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10111}, uid=1000, pid=1702"
757,758,03-17,16:15:49.577,1702,2618,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
758,759,03-17,16:15:49.577,1702,2618,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks""."
759,760,03-17,16:15:49.587,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
760,761,03-17,16:15:49.590,2227,2227,V,PhoneStatusBar,setLightsOn(true)
761,762,03-17,16:15:49.590,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
762,763,03-17,16:15:49.595,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:true
763,764,03-17,16:15:49.678,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
764,765,03-17,16:15:49.719,2227,2227,V,PhoneStatusBar,setLightsOn(true)
765,766,03-17,16:15:49.720,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
766,767,03-17,16:15:50.042,1702,8290,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
767,768,03-17,16:15:50.444,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
768,769,03-17,16:15:50.757,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
769,770,03-17,16:15:51.183,2626,3066,W,PhoneInterfaceManager,shouldBlockLocation running ...
770,771,03-17,16:15:51.189,2626,3066,I,PhoneInterfaceManager,shouldBlockLocation  ret:true
771,772,03-17,16:15:51.192,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...
772,773,03-17,16:15:51.200,2626,2643,D,PhoneInterfaceManager,getCellLocation is blocked by permission manager uid:10111 pid:28601
773,774,03-17,16:15:51.547,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
774,775,03-17,16:15:51.659,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
775,776,03-17,16:15:51.699,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
776,777,03-17,16:15:51.708,2227,2227,V,PhoneStatusBar,setLightsOn(true)
777,778,03-17,16:15:51.770,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
778,779,03-17,16:15:51.781,2227,2227,V,PhoneStatusBar,setLightsOn(true)
779,780,03-17,16:15:51.792,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
780,781,03-17,16:15:51.807,2227,2227,V,PhoneStatusBar,setLightsOn(true)
781,782,03-17,16:15:51.816,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
782,783,03-17,16:15:51.832,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
783,784,03-17,16:15:51.839,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
784,785,03-17,16:15:51.863,2227,2227,V,PhoneStatusBar,setLightsOn(true)
785,786,03-17,16:15:51.879,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
786,787,03-17,16:15:51.894,2227,2227,V,PhoneStatusBar,setLightsOn(true)
787,788,03-17,16:15:51.895,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
788,789,03-17,16:15:51.910,2227,2227,V,PhoneStatusBar,setLightsOn(true)
789,790,03-17,16:15:51.911,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
790,791,03-17,16:15:52.281,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
791,792,03-17,16:15:52.365,2227,2227,V,PhoneStatusBar,setLightsOn(true)
792,793,03-17,16:15:52.365,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
793,794,03-17,16:15:52.379,2227,2227,V,PhoneStatusBar,setLightsOn(true)
794,795,03-17,16:15:52.445,2227,2227,V,PhoneStatusBar,setLightsOn(true)
795,796,03-17,16:15:52.526,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
796,797,03-17,16:15:52.546,2227,2227,V,PhoneStatusBar,setLightsOn(true)
797,798,03-17,16:15:52.561,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...
798,799,03-17,16:15:52.569,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:true
799,800,03-17,16:15:52.569,2626,2838,D,PhoneInterfaceManager,getAllCellInfo is blocked by permission manager . callingPackage = com.tencent.mobileqq
800,801,03-17,16:15:53.180,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
801,802,03-17,16:15:53.717,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261978352, event=2, flags=0x0, uid=1000"
802,803,03-17,16:15:54.640,1702,17622,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output
803,804,03-17,16:15:54.721,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261979355, event=2, flags=0x0, uid=1000"
804,805,03-17,16:15:54.721,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
805,806,03-17,16:15:55.032,2227,2227,V,PhoneStatusBar,setLightsOn(true)
806,807,03-17,16:15:55.033,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
807,808,03-17,16:15:55.047,1702,3697,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output
808,809,03-17,16:15:55.056,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
809,810,03-17,16:15:55.673,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261980307, event=2, flags=0x0, uid=1000"
810,811,03-17,16:15:55.674,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
811,812,03-17,16:15:55.751,2227,2227,V,PhoneStatusBar,setLightsOn(true)
812,813,03-17,16:15:55.992,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
813,814,03-17,16:15:56.170,2227,2227,V,PhoneStatusBar,setLightsOn(true)
814,815,03-17,16:15:56.171,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
815,816,03-17,16:15:56.190,2227,2227,V,PhoneStatusBar,setLightsOn(true)
816,817,03-17,16:15:56.191,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
817,818,03-17,16:15:56.351,2227,2227,V,PhoneStatusBar,setLightsOn(true)
818,819,03-17,16:15:56.372,2227,2227,V,PhoneStatusBar,setLightsOn(true)
819,820,03-17,16:15:56.372,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
820,821,03-17,16:15:57.746,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
821,822,03-17,16:15:57.980,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
822,823,03-17,16:15:58.244,2227,2227,V,PhoneStatusBar,setLightsOn(true)
823,824,03-17,16:15:58.282,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
824,825,03-17,16:15:58.414,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
825,826,03-17,16:15:58.458,2227,2227,V,PhoneStatusBar,setLightsOn(true)
826,827,03-17,16:15:58.458,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
827,828,03-17,16:15:58.582,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
828,829,03-17,16:15:58.583,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
829,830,03-17,16:15:58.675,2227,2227,V,PhoneStatusBar,setLightsOn(true)
830,831,03-17,16:15:58.701,2227,2227,V,PhoneStatusBar,setLightsOn(true)
831,832,03-17,16:15:58.883,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
832,833,03-17,16:15:58.884,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
833,834,03-17,16:15:59.099,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261983733, event=2, flags=0x0, uid=1000"
834,835,03-17,16:15:59.172,2227,2227,V,PhoneStatusBar,setLightsOn(true)
835,836,03-17,16:15:59.172,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
836,837,03-17,16:15:59.186,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
837,838,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38
838,839,03-17,16:15:59.488,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
839,840,03-17,16:15:59.488,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
840,841,03-17,16:16:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{d764221 type 3 when 509262332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick"
841,842,03-17,16:16:00.003,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks""."
842,843,03-17,16:16:00.031,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0"
843,844,03-17,16:16:00.049,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false
844,845,03-17,16:16:00.058,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK
845,846,03-17,16:16:00.061,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate
846,847,03-17,16:16:00.090,1702,1820,I,DisplayPowerController,HBM brightnessOut =38
847,848,03-17,16:16:00.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
848,849,03-17,16:16:00.289,1702,2250,I,WindowManager,Destroying surface Surface(name=PopupWindow:317e46) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555
849,850,03-17,16:16:00.338,1702,1737,D,PowerManagerService,"acquire lock=191063310, flags=0x1, tag=""AudioMix"", name=audioserver, ws=null, uid=1041, pid=0"
850,851,03-17,16:16:00.364,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
851,852,03-17,16:16:00.366,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
852,853,03-17,16:16:00.368,1702,1737,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0"
853,854,03-17,16:16:00.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200"
854,855,03-17,16:16:00.484,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
855,856,03-17,16:16:00.489,7111,7111,I,MediaPlayer,"setDataSource(166, 0, 576460752303423487)"
856,857,03-17,16:16:00.505,2227,2227,V,PhoneStatusBar,setLightsOn(true)
857,858,03-17,16:16:00.508,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
858,859,03-17,16:16:00.509,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)"
