,LineId,Month,Date,Time,User,Component,PID,Address,Content
642,643,Jul,5,16:05:05,calvisitor-10-105-162-107,corecaptured,36091,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng, Current File [2017-07-05_16,05,05.078442]-io80211Family-008.pcapng"
643,644,Jul,5,16:06:03,authorMacBook-Pro,corecaptured,36091,,"CCFile::captureLog Received Capture notice id: 1499295963.492254, reason = RoamFail:sts:1_rsn:1"
644,645,Jul,5,16:13:17,calvisitor-10-105-162-107,QQ,10018,,"DB Error: 1 ""no such table: tb_c2cMsg_2658655094"""
645,646,Jul,5,16:18:06,calvisitor-10-105-162-107,GoogleSoftwareUpdateAgent,36128,,"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741"""
646,647,Jul,5,16:24:29,authorMacBook-Pro,corecaptured,36150,,"CCFile::captureLog Received Capture notice id: 1499297069.333005, reason = AuthFail:sts:5_rsn:0"
647,648,Jul,5,16:24:29,authorMacBook-Pro,kernel,0,,ARPT: 725996.598754: framerdy 0x0 bmccmd 3 framecnt 1024
648,649,Jul,5,16:33:10,airbears2-10-142-108-38,locationd,82,,Location icon should now be in state 'Inactive'
649,650,Jul,5,16:47:58,airbears2-10-142-108-38,locationd,82,,Location icon should now be in state 'Active'
650,651,Jul,5,16:58:25,airbears2-10-142-108-38,WindowServer,184,,"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]"
651,652,Jul,5,16:58:39,airbears2-10-142-108-38,kernel,0,,ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38
652,653,Jul,5,17:01:33,airbears2-10-142-108-38,com.apple.AddressBook.InternetAccountsBridge,36221,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3
653,654,Jul,5,17:02:52,airbears2-10-142-108-38,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
654,655,Jul,5,17:03:07,airbears2-10-142-108-38,corecaptured,36224,,CCFile::captureLog
655,656,Jul,5,17:03:12,airbears2-10-142-108-38,kernel,0,,"ARPT: 728173.580097: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10"
656,657,Jul,5,17:03:12,airbears2-10-142-108-38,kernel,0,,ARPT: 728173.580149: wl0: MDNS: IPV4 Addr: 10.142.108.38
657,658,Jul,5,17:16:05,authorMacBook-Pro,sandboxd,129,[36227],com.apple.Addres(36227) deny network-outbound /private/var/run/mDNSResponder
658,659,Jul,5,17:22:36,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[17:22:36.133] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.
659,660,Jul,5,17:25:06,authorMacBook-Pro,com.apple.geod,30311,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=0x7fe13530fc60 {Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, NSErrorFailingURLKey=https://gsp-ssl.ls.apple.com/dispatcher.arpc, _kCFStreamErrorDomainKey=12, _kCFStreamErrorCodeKey=8, NSLocalizedDescription=The Internet connection appears to be offline.}"
660,661,Jul,5,17:25:08,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0"
661,662,Jul,5,17:27:05,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
662,663,Jul,5,17:39:14,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport
663,664,Jul,5,18:19:59,authorMacBook-Pro,configd,53,,"arp_client_transmit(en0) failed, Network is down (50)"
664,665,Jul,5,18:19:59,authorMacBook-Pro,kernel,0,,en0::IO80211Interface::postMessage bssid changed
665,666,Jul,5,19:12:41,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728563.210777: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3174,"
666,667,Jul,5,19:26:27,calvisitor-10-105-160-210,kernel,0,,"ARPT: 728620.515604: wl0: MDNS: 0 SRV Recs, 0 TXT Recs"
667,668,Jul,5,20:03:37,calvisitor-10-105-160-210,kernel,0,,Sandbox: com.apple.Addres(36325) deny(1) network-outbound /private/var/run/mDNSResponder
668,669,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,could discard act 242131 inact 107014 purgeable 254830 spec 128285 cleaned 0
669,670,Jul,5,20:16:55,calvisitor-10-105-160-210,kernel,0,,"booter start at 1251 ms smc 0 ms, [18, 0, 0] total 367 ms, dsply 0, 0 ms, tramp 1080 ms"
670,671,Jul,5,20:44:17,calvisitor-10-105-160-210,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0"
671,672,Jul,5,20:44:24,calvisitor-10-105-160-210,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 03:44:24 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)
672,673,Jul,5,21:08:40,calvisitor-10-105-162-81,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
673,674,Jul,5,21:48:33,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID
674,675,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,"pages 1401204, wire 544128, act 416065, inact 0, cleaned 0 spec 3, zf 25, throt 0, compr 266324, xpmapped 40000"
675,676,Jul,5,22:29:03,calvisitor-10-105-161-231,kernel,0,,could discard act 74490 inact 9782 purgeable 34145 spec 56242 cleaned 0
676,677,Jul,5,22:29:35,calvisitor-10-105-160-22,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
677,678,Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,"bitmap_size 0x7f0fc, previewSize 0x4028, writing 485676 pages @ 0x97144"
678,679,Jul,5,23:09:36,calvisitor-10-105-160-22,kernel,0,,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****
679,680,Jul,5,23:50:09,calvisitor-10-105-160-22,kernel,0,,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0xb000 ****
680,681,Jul,5,23:50:51,calvisitor-10-105-162-211,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 299, items, fQueryRetries, 0, fLastRetryTimestamp, 521006902.2"
681,682,Jul,6,00:30:35,calvisitor-10-105-162-211,kernel,0,,IOHibernatePollerOpen(0)
682,683,Jul,6,00:30:37,authorMacBook-Pro,GoogleSoftwareUpdateAgent,36436,,"2017-07-06 00:30:37.071 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'."
683,684,Jul,6,01:11:09,authorMacBook-Pro,kernel,0,,"Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers, this increases system memory footprint until the target exits."
684,685,Jul,6,01:11:18,authorMacBook-Pro,configd,53,,network changed: v4(en0+:10.105.162.138) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB
685,686,Jul,6,01:11:42,calvisitor-10-105-162-138,sandboxd,129,[36461],com.apple.Addres(36461) deny network-outbound /private/var/run/mDNSResponder
686,687,Jul,6,01:51:35,authorMacBook-Pro,wirelessproxd,75,,Peripheral manager is not powered on
687,688,Jul,6,01:51:46,authorMacBook-Pro,sandboxd,129,[10018],QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport
688,689,Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,WARNING: hibernate_page_list_setall skipped 19622 xpmapped pages
689,690,Jul,6,02:32:06,calvisitor-10-105-163-28,kernel,0,,BuildActDeviceEntry enter
690,691,Jul,6,02:32:10,authorMacBook-Pro,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-06 09:32:10 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319)
691,692,Jul,6,02:32:43,calvisitor-10-105-160-37,com.apple.AddressBook.InternetAccountsBridge,36491,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
692,693,Jul,6,03:12:38,calvisitor-10-105-160-37,kernel,0,,"hibernate_alloc_pages act 107794, inact 10088, anon 460, throt 0, spec 58021, wire 572831, wireinit 39927"
693,694,Jul,6,03:12:43,authorMacBook-Pro,BezelServices 255.10,94,,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789
694,695,Jul,6,03:12:49,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc23677 123.151.137.101:80
695,696,Jul,6,03:13:15,calvisitor-10-105-160-37,com.apple.AddressBook.InternetAccountsBridge,36502,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3
696,697,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall(preflight 1) start
697,698,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,hibernate_page_list_setall time: 603 ms
698,699,Jul,6,03:53:08,calvisitor-10-105-160-37,kernel,0,,IOPolledFilePollersOpen(0) 6 ms
699,700,Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,"polled file major 1, minor 0, blocksize 4096, pollers 5"
700,701,Jul,6,04:33:35,calvisitor-10-105-160-37,kernel,0,,AppleActuatorDeviceUserClient::stop Entered
701,702,Jul,6,05:04:00,calvisitor-10-105-163-168,kernel,0,,"Opened file /var/vm/sleepimage, size 1073741824, extents 3, maxio 2000000 ssd 1"
702,703,Jul,6,08:32:37,authorMacBook-Pro,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
703,704,Jul,6,08:32:45,authorMacBook-Pro,netbiosd,36551,,Unable to start NetBIOS name service:
704,705,Jul,6,08:32:47,authorMacBook-Pro,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
705,706,Jul,6,08:33:53,calvisitor-10-105-163-253,Safari,9852,,KeychainGetICDPStatus: keychain: -25300
706,707,Jul,6,08:35:08,calvisitor-10-105-163-253,corecaptured,36565,,Got an XPC error: Connection invalid
707,708,Jul,6,08:43:14,calvisitor-10-105-163-253,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 302, items, fQueryRetries, 0, fLastRetryTimestamp, 521048292.6"
708,709,Jul,6,09:08:22,calvisitor-10-105-163-253,loginwindow,94,,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications
709,710,Jul,6,09:24:14,calvisitor-10-105-163-253,ksfetch,36728,,2017-07-06 09:24:14.417 ksfetch[36728/0x7fff79824000] [lvl=2] main() ksfetch fetching URL (<NSMutableURLRequest: 0x100602220> { URL: https://tools.google.com/service/update2?cup2hreq=f5e83ec64ff3fc5533a3c206134a6517e274f9e1cb53df857e15049b6e4c9f8e&cup2key=7:1721929288 }) to folder:/tmp/KSOutOfProcessFetcher.aPWod5QMh1/download
710,711,Jul,6,09:24:14,calvisitor-10-105-163-253,GoogleSoftwareUpdateAgent,36726,,2017-07-06 09:24:14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl=2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.
711,712,Jul,6,09:32:24,calvisitor-10-105-163-253,QQ,10018,,button report: 0x8002be0
712,713,Jul,6,09:32:37,calvisitor-10-105-163-253,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12754 seconds.  Ignoring."
713,714,Jul,6,10:12:58,calvisitor-10-105-163-253,ChromeExistion,36773,,ChromeExistion main isUndetectWithCommand = 1
714,715,Jul,6,10:13:12,calvisitor-10-105-163-253,ChromeExistion,36775,,after trim url = https://www.google.com/_/chrome/newtab?rlz=1C5CHFA_enHK732HK732&espv=2&ie=UTF-8
715,716,Jul,6,10:13:16,calvisitor-10-105-163-253,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
716,717,Jul,6,10:52:20,calvisitor-10-105-163-253,ChromeExistion,36846,,ChromeExistion main isUndetectWithCommand = 1
717,718,Jul,6,10:52:50,calvisitor-10-105-163-253,ChromeExistion,36852,,url host = www.baidu.com
718,719,Jul,6,11:07:29,calvisitor-10-105-163-253,sharingd,30299,,11:07:29.673 : Purged contact hashes
719,720,Jul,6,11:14:33,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID
720,721,Jul,6,11:21:02,calvisitor-10-105-163-253,kernel,0,,ARPT: 739017.747240: ARPT: Wake Reason: Wake on Scan offload
721,722,Jul,6,11:21:02,calvisitor-10-105-163-253,kernel,0,,AirPort: Link Up on awdl0
722,723,Jul,6,11:21:06,authorMacBook-Pro,configd,53,,network changed: DNS* Proxy
723,724,Jul,6,11:59:42,calvisitor-10-105-162-178,kernel,0,,"en0: channel changed to 36,+1"
724,725,Jul,6,12:00:10,calvisitor-10-105-162-178,sandboxd,129,[36919],com.apple.Addres(36919) deny network-outbound /private/var/run/mDNSResponder
725,726,Jul,6,12:00:53,authorMacBook-Pro,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.]
726,727,Jul,6,12:00:58,authorMacBook-Pro,corecaptured,36918,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_12,00,58.629029]-AirPortBrcm4360_Logs-007.txt, Current File [2017-07-06_12,00,58.629029]-AirPortBrcm4360_Logs-007.txt"
727,728,Jul,6,12:01:10,authorMacBook-Pro,kernel,0,,ARPT: 739157.867474: wlc_dump_aggfifo:
728,729,Jul,6,12:02:26,authorMacBook-Pro,configd,53,,network changed: v6(en0-:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS- Proxy-
729,730,Jul,6,12:03:00,authorMacBook-Pro,corecaptured,36918,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_12,03,00.133649]-CCIOReporter-028.xml, Current File [2017-07-06_12,03,00.133649]-CCIOReporter-028.xml"
730,731,Jul,6,12:03:00,authorMacBook-Pro,corecaptured,36918,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7
731,732,Jul,6,12:03:02,authorMacBook-Pro,corecaptured,36918,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_12,03,02.449748]-AirPortBrcm4360_Logs-037.txt, Current File [2017-07-06_12,03,02.449748]-AirPortBrcm4360_Logs-037.txt"
732,733,Jul,6,12:03:05,authorMacBook-Pro,corecaptured,36918,,"CCFile::captureLog Received Capture notice id: 1499367785.097211, reason = AuthFail:sts:5_rsn:0"
733,734,Jul,6,12:03:07,authorMacBook-Pro,com.apple.AddressBook.InternetAccountsBridge,36937,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1
734,735,Jul,6,12:03:12,authorMacBook-Pro,Dropbox,24019,,[0706/120312:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.
735,736,Jul,6,12:03:12,authorMacBook-Pro,corecaptured,36918,,"CCFile::captureLog Received Capture notice id: 1499367792.155080, reason = AuthFail:sts:5_rsn:0"
736,737,Jul,6,12:04:03,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED
737,738,Jul,6,12:17:22,calvisitor-10-105-162-178,kernel,0,,en0: BSSID changed to 88:75:56:a0:95:ed
738,739,Jul,6,12:30:59,calvisitor-10-105-162-178,kernel,0,,ARPT: 739420.595498: AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
739,740,Jul,6,12:31:58,calvisitor-10-105-162-178,kernel,0,,ARPT: 739481.576701: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f
740,741,Jul,6,12:58:15,calvisitor-10-105-162-178,kernel,0,,ARPT: 739549.504820: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake
741,742,Jul,6,13:11:53,calvisitor-10-105-162-178,kernel,0,,Previous sleep cause: 5
742,743,Jul,6,13:39:08,calvisitor-10-105-162-178,Mail,11203,,tcp_connection_destination_perform_socket_connect 45238 connectx to 123.125.50.30:993@0 failed: [50] Network is down
743,744,Jul,6,14:07:50,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 24150 failed: 3 - No network route
744,745,Jul,6,14:08:49,authorMacBook-Pro,blued,85,,INIT -- Host controller is published
745,746,Jul,6,14:15:54,authorMacBook-Pro,CalendarAgent,279,,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: 0x7fa11d67f3b0; Sequence: 0>] to failed operations.]
746,747,Jul,6,14:15:59,authorMacBook-Pro,corecaptured,37027,,Received Capture Event
747,748,Jul,6,14:15:59,authorMacBook-Pro,corecaptured,37027,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-06_14,15,59.726497]-io80211Family-008.pcapng, Current File [2017-07-06_14,15,59.726497]-io80211Family-008.pcapng"
748,749,Jul,6,14:17:00,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
749,750,Jul,6,14:17:14,calvisitor-10-105-162-178,kernel,0,,"ARPT: 740034.911245: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10"
750,751,Jul,6,14:29:38,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340
751,752,Jul,6,14:56:48,calvisitor-10-105-162-178,kernel,0,,"RTC: Maintenance 2017/7/6 21:56:47, sleep 2017/7/6 21:44:10"
752,753,Jul,6,14:56:48,calvisitor-10-105-162-178,kernel,0,,Previous sleep cause: 5
753,754,Jul,6,14:57:16,calvisitor-10-105-162-178,ksfetch,37061,,2017-07-06 14:57:16.261 ksfetch[37061/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.
754,755,Jul,6,14:57:16,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37059,,2017-07-06 14:57:16.667 GoogleSoftwareUpdateAgent[37059/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors:] Keystone finished: errors=0
755,756,Jul,6,15:10:30,calvisitor-10-105-162-178,kernel,0,,"ARPT: 740174.102665: wl0: MDNS: 0 SRV Recs, 0 TXT Recs"
756,757,Jul,6,15:30:53,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us
757,758,Jul,6,15:30:54,calvisitor-10-105-162-178,kernel,0,,ARPT: 740226.968934: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable]
758,759,Jul,6,15:45:08,calvisitor-10-105-162-178,kernel,0,,ARPT: 740345.497593: AirPort_Brcm43xx::syncPowerState: WWEN[enabled]
759,760,Jul,6,16:17:36,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread
760,761,Jul,6,16:17:39,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2
761,762,Jul,6,16:18:17,calvisitor-10-105-162-178,kernel,0,,ARPT: 740501.982555: wl0: MDNS: IPV6 Addr: fe80:0:0:0:c6b3:1ff:fecd:467f
762,763,Jul,6,16:29:37,calvisitor-10-105-162-178,kernel,0,,RTC: PowerByCalendarDate setting ignored
763,764,Jul,6,16:29:42,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.
764,765,Jul,6,16:29:42,authorMacBook-Pro,corecaptured,37102,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
765,766,Jul,6,16:29:43,authorMacBook-Pro,corecaptured,37102,,CCFile::captureLogRun() Exiting CCFile::captureLogRun
766,767,Jul,6,17:28:48,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37146,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc"
767,768,Jul,6,17:34:52,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353659] dealloc
768,769,Jul,6,18:05:46,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
769,770,Jul,6,18:09:43,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353666] dealloc
770,771,Jul,6,18:23:11,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 7518 seconds.  Ignoring."
771,772,Jul,6,18:36:51,calvisitor-10-105-162-178,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01)
772,773,Jul,6,18:37:20,calvisitor-10-105-162-178,kernel,0,,full wake request (reason 2) 30914 ms
773,774,Jul,6,18:37:30,calvisitor-10-105-162-178,sharingd,30299,,18:37:30.916 : BTLE scanner Powered Off
774,775,Jul,6,18:50:29,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 65594 seconds.  Ignoring."
775,776,Jul,6,18:50:29,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5880 seconds.  Ignoring."
776,777,Jul,6,18:50:29,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 16680 seconds.  Ignoring."
777,778,Jul,6,18:51:42,calvisitor-10-105-162-178,kernel,0,,kern_open_file_for_direct_io(0)
778,779,Jul,6,19:04:07,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0
779,780,Jul,6,19:17:46,calvisitor-10-105-162-178,sharingd,30299,,19:17:46.405 : BTLE scanner Powered Off
780,781,Jul,6,19:17:46,calvisitor-10-105-162-178,kernel,0,,ARPT: 744472.877165: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable]
781,782,Jul,6,19:18:27,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15002 seconds.  Ignoring."
782,783,Jul,6,19:19:43,calvisitor-10-105-162-178,kernel,0,,ARPT: 744589.508896: wl0: setup_keepalive: Remote IP: 17.249.28.35
783,784,Jul,6,19:31:29,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0
784,785,Jul,6,19:32:24,calvisitor-10-105-162-178,kernel,0,,ARPT: 744650.016431: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:f882:21d2:d1af:f093
785,786,Jul,6,19:45:26,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 523840 seconds.  Ignoring."
786,787,Jul,6,19:58:57,calvisitor-10-105-162-178,kernel,0,,"PM response took 129 ms (10018, QQ)"
787,788,Jul,6,20:03:05,calvisitor-10-105-162-178,sharingd,30299,,20:03:05.179 : BTLE scanner Powered Off
788,789,Jul,6,20:14:33,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353677] dealloc
789,790,Jul,6,20:30:35,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
790,791,Jul,6,20:35:33,calvisitor-10-105-162-178,WeChat,24144,,jemmytest
791,792,Jul,6,20:38:15,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active'
792,793,Jul,6,20:53:41,calvisitor-10-105-162-178,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 291, items, fQueryRetries, 0, fLastRetryTimestamp, 521092126.3"
793,794,Jul,6,21:00:02,calvisitor-10-105-162-178,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2"
794,795,Jul,6,21:08:02,calvisitor-10-105-162-178,Preview,11512,,"Page bounds {{0, 0} {400, 400}}"
795,796,Jul,6,22:33:18,calvisitor-10-105-162-178,CalendarAgent,279,,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type = immutable dict, count = 5, entries => 0 : Connection = <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents = ""Fri, 07 Jul 2017 05:32:43 GMT""} } }]"
796,797,Jul,6,22:37:40,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.
797,798,Jul,6,23:28:39,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Inactive'
798,799,Jul,6,23:33:55,calvisitor-10-105-162-178,SpotlightNetHelper,352,,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
799,800,Jul,7,00:09:34,calvisitor-10-105-162-178,QQ,10018,,FA||Url||taskID[2019353724] dealloc
800,801,Jul,7,00:10:01,calvisitor-10-105-162-178,taskgated,273,,"no application identifier provided, can't use provisioning profiles [pid=37563]"
