,LineId,Month,Date,Time,Level,Component,PID,Content
857,858,Jul,23,20:04:41,combo,sshd(pam_unix),16155,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
858,859,Jul,23,20:04:41,combo,sshd(pam_unix),16160,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
859,860,Jul,23,20:04:41,combo,sshd(pam_unix),16154,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
860,861,Jul,23,20:04:42,combo,sshd(pam_unix),16161,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
861,862,Jul,23,20:04:42,combo,sshd(pam_unix),16153,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.9.58.217  user=root
862,863,Jul,24,02:38:22,combo,ftpd,16773,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
863,864,Jul,24,02:38:22,combo,ftpd,16789,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
864,865,Jul,24,02:38:22,combo,ftpd,16783,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
865,866,Jul,24,02:38:22,combo,ftpd,16784,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
866,867,Jul,24,02:38:22,combo,ftpd,16786,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
867,868,Jul,24,02:38:22,combo,ftpd,16790,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
868,869,Jul,24,02:38:22,combo,ftpd,16780,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
869,870,Jul,24,02:38:22,combo,ftpd,16787,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
870,871,Jul,24,02:38:22,combo,ftpd,16774,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
871,872,Jul,24,02:38:22,combo,ftpd,16772,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
872,873,Jul,24,02:38:22,combo,ftpd,16775,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
873,874,Jul,24,02:38:22,combo,ftpd,16777,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
874,875,Jul,24,02:38:22,combo,ftpd,16791,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
875,876,Jul,24,02:38:22,combo,ftpd,16793,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
876,877,Jul,24,02:38:22,combo,ftpd,16794,connection from 84.102.20.2 () at Sun Jul 24 02:38:22 2005
877,878,Jul,24,04:20:21,combo,cups,,cupsd shutdown succeeded
878,879,Jul,24,04:20:26,combo,cups,,cupsd startup succeeded
879,880,Jul,24,04:20:42,combo,logrotate,,ALERT exited abnormally with [1]
880,881,Jul,24,08:31:57,combo,sshd(pam_unix),22185,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root
881,882,Jul,24,08:31:59,combo,sshd(pam_unix),22188,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root
882,883,Jul,24,08:31:59,combo,sshd(pam_unix),22189,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=203.251.225.101  user=root
883,884,Jul,24,13:46:32,combo,ftpd,22653,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
884,885,Jul,24,13:46:32,combo,ftpd,22659,connection from 211.107.232.1 () at Sun Jul 24 13:46:32 2005
885,886,Jul,24,13:46:34,combo,ftpd,22662,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
886,887,Jul,24,13:46:34,combo,ftpd,22663,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
887,888,Jul,24,13:46:34,combo,ftpd,22667,connection from 211.107.232.1 () at Sun Jul 24 13:46:34 2005
888,889,Jul,24,13:46:35,combo,ftpd,22669,connection from 211.107.232.1 () at Sun Jul 24 13:46:35 2005
889,890,Jul,25,04:09:33,combo,su(pam_unix),24683,session closed for user news
890,891,Jul,25,06:39:18,combo,ftpd,24972,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
891,892,Jul,25,06:39:18,combo,ftpd,24973,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
892,893,Jul,25,06:39:18,combo,ftpd,24967,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
893,894,Jul,25,06:39:18,combo,ftpd,24966,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
894,895,Jul,25,06:39:18,combo,ftpd,24965,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
895,896,Jul,25,06:39:18,combo,ftpd,24964,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
896,897,Jul,25,06:39:18,combo,ftpd,24958,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
897,898,Jul,25,06:39:18,combo,ftpd,24959,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
898,899,Jul,25,06:39:18,combo,ftpd,24960,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
899,900,Jul,25,06:39:18,combo,ftpd,24961,connection from 206.47.209.10 () at Mon Jul 25 06:39:18 2005
900,901,Jul,25,12:09:06,combo,named,2306,notify question section contains no SOA
901,902,Jul,25,12:18:50,combo,named,2306,notify question section contains no SOA
902,903,Jul,25,12:27:05,combo,named,2306,notify question section contains no SOA
903,904,Jul,25,13:41:34,combo,named,2306,notify question section contains no SOA
904,905,Jul,25,13:50:24,combo,named,2306,notify question section contains no SOA
905,906,Jul,25,14:08:28,combo,named,2306,notify question section contains no SOA
906,907,Jul,25,14:17:19,combo,named,2306,notify question section contains no SOA
907,908,Jul,25,14:33:46,combo,named,2306,notify question section contains no SOA
908,909,Jul,25,14:48:30,combo,named,2306,notify question section contains no SOA
909,910,Jul,25,15:50:04,combo,named,2306,notify question section contains no SOA
910,911,Jul,25,23:23:13,combo,ftpd,26466,getpeername (ftpd): Transport endpoint is not connected
911,912,Jul,25,23:23:13,combo,xinetd,26484,warning: can't get client address: Connection reset by peer
912,913,Jul,25,23:24:09,combo,ftpd,26476,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
913,914,Jul,25,23:24:09,combo,ftpd,26475,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
914,915,Jul,25,23:24:09,combo,ftpd,26474,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
915,916,Jul,25,23:24:09,combo,ftpd,26473,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
916,917,Jul,25,23:24:09,combo,ftpd,26467,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
917,918,Jul,25,23:24:09,combo,ftpd,26468,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
918,919,Jul,25,23:24:09,combo,ftpd,26470,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
919,920,Jul,25,23:24:09,combo,ftpd,26480,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
920,921,Jul,25,23:24:09,combo,ftpd,26481,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
921,922,Jul,25,23:24:09,combo,ftpd,26485,connection from 217.187.83.50 () at Mon Jul 25 23:24:09 2005
922,923,Jul,26,04:05:22,combo,su(pam_unix),27285,session opened for user cyrus by (uid=0)
923,924,Jul,26,04:11:23,combo,su(pam_unix),28514,session opened for user news by (uid=0)
924,925,Jul,26,04:11:23,combo,su(pam_unix),28514,session closed for user news
925,926,Jul,26,05:47:42,combo,ftpd,28699,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
926,927,Jul,26,05:47:42,combo,ftpd,28700,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
927,928,Jul,26,05:47:42,combo,ftpd,28701,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
928,929,Jul,26,05:47:42,combo,ftpd,28687,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
929,930,Jul,26,05:47:42,combo,ftpd,28688,connection from 172.181.208.156 () at Tue Jul 26 05:47:42 2005
930,931,Jul,26,05:47:51,combo,ftpd,28704,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
931,932,Jul,26,05:47:51,combo,ftpd,28706,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
932,933,Jul,26,05:47:51,combo,ftpd,28708,connection from 172.181.208.156 () at Tue Jul 26 05:47:51 2005
933,934,Jul,26,07:02:27,combo,sshd(pam_unix),28842,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
934,935,Jul,26,07:02:35,combo,sshd(pam_unix),28844,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
935,936,Jul,26,07:02:37,combo,sshd(pam_unix),28846,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
936,937,Jul,26,07:02:45,combo,sshd(pam_unix),28848,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
937,938,Jul,26,07:02:57,combo,sshd(pam_unix),28854,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
938,939,Jul,26,07:03:05,combo,sshd(pam_unix),28856,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
939,940,Jul,26,07:03:07,combo,sshd(pam_unix),28858,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
940,941,Jul,26,07:03:17,combo,sshd(pam_unix),28862,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
941,942,Jul,26,07:03:27,combo,sshd(pam_unix),28866,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
942,943,Jul,26,07:03:47,combo,sshd(pam_unix),28874,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
943,944,Jul,26,07:03:57,combo,sshd(pam_unix),28878,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
944,945,Jul,26,07:04:02,combo,sshd(pam_unix),28880,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
945,946,Jul,26,07:04:07,combo,sshd(pam_unix),28884,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=207.243.167.114  user=root
946,947,Jul,27,04:16:07,combo,su(pam_unix),30999,session opened for user cyrus by (uid=0)
947,948,Jul,27,04:16:08,combo,su(pam_unix),30999,session closed for user cyrus
948,949,Jul,27,04:21:39,combo,su(pam_unix),31373,session opened for user news by (uid=0)
949,950,Jul,27,04:21:40,combo,su(pam_unix),31373,session closed for user news
950,951,Jul,27,10:59:53,combo,ftpd,31985,connection from 218.38.58.3 () at Wed Jul 27 10:59:53 2005
951,952,Jul,27,14:41:57,combo,syslogd 1.4.1,,restart.
952,953,Jul,27,14:41:57,combo,kernel,,"klogd 1.4.1, log source = /proc/kmsg started."
953,954,Jul,27,14:41:57,combo,kernel,,Linux version 2.6.5-1.358 (bhcompile@bugs.build.redhat.com) (gcc version 3.3.3 20040412 (Red Hat Linux 3.3.3-7)) #1 Sat May 8 09:04:50 EDT 2004
954,955,Jul,27,14:41:57,combo,kernel,,BIOS-e820: 0000000007eae000 - 0000000008000000 (reserved)
955,956,Jul,27,14:41:57,combo,kernel,,BIOS-e820: 00000000ffb00000 - 0000000100000000 (reserved)
956,957,Jul,27,14:41:57,combo,kernel,,126MB LOWMEM available.
957,958,Jul,27,14:41:57,combo,syslog,,klogd startup succeeded
958,959,Jul,27,14:41:57,combo,irqbalance,,irqbalance startup succeeded
959,960,Jul,27,14:41:57,combo,kernel,,"HighMem zone: 0 pages, LIFO batch:1"
960,961,Jul,27,14:41:57,combo,kernel,,DMI 2.3 present.
961,962,Jul,27,14:41:57,combo,kernel,,ACPI disabled because your bios is from 2000 and too old
962,963,Jul,27,14:41:57,combo,kernel,,Built 1 zonelists
963,964,Jul,27,14:41:57,combo,kernel,,Kernel command line: ro root=LABEL=/ rhgb quiet
964,965,Jul,27,14:41:57,combo,kernel,,"CPU 0 irqstacks, hard=02345000 soft=02344000"
965,966,Jul,27,14:41:57,combo,portmap,,portmap startup succeeded
966,967,Jul,27,14:41:57,combo,kernel,,Detected 731.219 MHz processor.
967,968,Jul,27,14:41:57,combo,kernel,,Using tsc for high-res timesource
968,969,Jul,27,14:41:58,combo,nfslock,,rpc.statd startup succeeded
969,970,Jul,27,14:41:58,combo,kernel,,"There is already a security framework initialized, register_security failed."
970,971,Jul,27,14:41:58,combo,kernel,,Failure registering capabilities with the kernel
971,972,Jul,27,14:41:58,combo,kernel,,Capability LSM initialized
972,973,Jul,27,14:41:58,combo,rpcidmapd,,rpc.idmapd startup succeeded
973,974,Jul,27,14:41:58,combo,kernel,,"Mount-cache hash table entries: 512 (order: 0, 4096 bytes)"
974,975,Jul,27,14:41:58,combo,kernel,,Intel machine check architecture supported.
975,976,Jul,27,14:41:58,combo,kernel,,Intel machine check reporting enabled on CPU#0.
976,977,Jul,27,14:41:58,combo,kernel,,CPU: Intel Pentium III (Coppermine) stepping 06
977,978,Jul,27,14:41:58,combo,kernel,,Enabling fast FPU save and restore... done.
978,979,Jul,27,14:41:58,combo,kernel,,Enabling unmasked SIMD FPU exception support... done.
979,980,Jul,27,14:41:58,combo,kernel,,Checking 'hlt' instruction... OK.
980,981,Jul,27,14:41:58,combo,kernel,,POSIX conformance testing by UNIFIX
981,982,Jul,27,14:41:58,combo,kernel,,"PCI: PCI BIOS revision 2.10 entry at 0xfc0ce, last bus=1"
982,983,Jul,27,14:41:58,combo,kernel,,Linux Plug and Play Support v0.97 (c) Adam Belay
983,984,Jul,27,14:41:58,combo,rc,,Starting pcmcia:  succeeded
984,985,Jul,27,14:41:58,combo,kernel,,usbcore: registered new driver usbfs
985,986,Jul,27,14:41:58,combo,kernel,,ACPI: ACPI tables contain no PCI IRQ routing entries
986,987,Jul,27,14:41:59,combo,kernel,,PCI: Invalid ACPI-PCI IRQ routing table
987,988,Jul,27,14:41:59,combo,kernel,,PCI: Probing PCI hardware (bus 00)
988,989,Jul,27,14:41:59,combo,kernel,,Transparent bridge - 0000:00:1e.0
989,990,Jul,27,14:41:59,combo,kernel,,audit: initializing netlink socket (disabled)
990,991,Jul,27,14:41:59,combo,sdpd,1696,sdpd v1.5 started
991,992,Jul,27,14:41:59,combo,kernel,,VFS: Disk quotas dquot_6.5.1
992,993,Jul,27,14:41:59,combo,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)"
993,994,Jul,27,14:41:59,combo,kernel,,SELinux:  Registering netfilter hooks
994,995,Jul,27,14:41:59,combo,kernel,,Initializing Cryptographic API
995,996,Jul,27,14:41:59,combo,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5
996,997,Jul,27,14:42:00,combo,kernel,,isapnp: Scanning for PnP cards...
997,998,Jul,27,14:42:00,combo,kernel,,isapnp: No Plug & Play device found
998,999,Jul,27,14:42:00,combo,kernel,,Real Time Clock Driver v1.12
999,1000,Jul,27,14:42:00,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones
