,LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
139,140,81110,20357,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_344934934043642744 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
140,141,81110,20458,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_4984720043834039361 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
141,142,81110,20509,6043,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6398122733993275620 src: /10.251.111.80:53737 dest: /10.251.111.80:50010,E13,Receiving block <*> src: <*> dest: <*>
142,143,81110,20632,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_325981833999429148 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>
143,144,81110,22226,6281,INFO,dfs.DataNode$DataXceiver,10.250.19.16:50010 Served block blk_1078000656626961731 to /10.250.19.16,E1,<*> Served block <*> to <*>
144,145,81110,30331,6561,WARN,dfs.DataNode$DataXceiver,10.251.42.191:50010:Got exception while serving blk_-8023826090828946372 to /10.251.214.130:,E3,<*>:Got exception while serving <*> to <*>:
145,146,81110,32126,6555,WARN,dfs.DataNode$DataXceiver,10.251.26.8:50010:Got exception while serving blk_-7983508786213002472 to /10.251.38.197:,E3,<*>:Got exception while serving <*> to <*>:
146,147,81110,35357,6606,INFO,dfs.DataNode$DataXceiver,10.251.71.97:50010 Served block blk_5454332143498402824 to /10.250.15.67,E1,<*> Served block <*> to <*>
147,148,81110,40800,6739,INFO,dfs.DataNode$DataXceiver,10.250.6.214:50010 Served block blk_-3384560576963801177 to /10.250.6.214,E1,<*> Served block <*> to <*>
148,149,81110,54642,7145,INFO,dfs.DataNode$DataXceiver,10.251.215.16:50010 Served block blk_-5919767990596301121 to /10.251.215.16,E1,<*> Served block <*> to <*>
149,150,81110,70347,7574,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1598414622053793245 to /10.251.90.239,E1,<*> Served block <*> to <*>
150,151,81110,70614,7513,INFO,dfs.DataNode$DataXceiver,10.250.19.16:50010 Served block blk_-7837339190764609698 to /10.251.197.161,E1,<*> Served block <*> to <*>
151,152,81110,71657,7700,WARN,dfs.DataNode$DataXceiver,10.251.38.214:50010:Got exception while serving blk_5547569777499890340 to /10.251.195.52:,E3,<*>:Got exception while serving <*> to <*>:
152,153,81110,80555,8227,INFO,dfs.DataNode$DataXceiver,10.250.11.194:50010 Served block blk_3087787567144441647 to /10.251.91.84,E1,<*> Served block <*> to <*>
153,154,81110,80814,8123,INFO,dfs.DataNode$DataXceiver,10.251.42.84:50010 Served block blk_6105506155797750768 to /10.251.42.84,E1,<*> Served block <*> to <*>
154,155,81110,80847,8088,WARN,dfs.DataNode$DataXceiver,10.251.26.8:50010:Got exception while serving blk_-8522942048313632858 to /10.251.31.85:,E3,<*>:Got exception while serving <*> to <*>:
155,156,81110,80922,7633,INFO,dfs.DataNode$DataXceiver,10.251.203.246:50010 Served block blk_365496398062338141 to /10.251.203.246,E1,<*> Served block <*> to <*>
156,157,81110,80949,7994,INFO,dfs.DataNode$DataXceiver,10.250.19.227:50010 Served block blk_3979872751691718643 to /10.250.19.227,E1,<*> Served block <*> to <*>
157,158,81110,81044,8125,WARN,dfs.DataNode$DataXceiver,10.251.123.1:50010:Got exception while serving blk_-272707591443354058 to /10.251.198.33:,E3,<*>:Got exception while serving <*> to <*>:
158,159,81110,81054,8108,WARN,dfs.DataNode$DataXceiver,10.251.90.239:50010:Got exception while serving blk_-8679916835272129336 to /10.250.15.198:,E3,<*>:Got exception while serving <*> to <*>:
159,160,81110,81337,8145,WARN,dfs.DataNode$DataXceiver,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:,E3,<*>:Got exception while serving <*> to <*>:
160,161,81110,81515,8312,WARN,dfs.DataNode$DataXceiver,10.251.31.5:50010:Got exception while serving blk_6332892729727950039 to /10.251.123.1:,E3,<*>:Got exception while serving <*> to <*>:
161,162,81110,81643,8095,INFO,dfs.DataNode$DataXceiver,10.251.195.52:50010 Served block blk_6655622109568310643 to /10.251.195.52,E1,<*> Served block <*> to <*>
162,163,81110,82013,8326,INFO,dfs.DataNode$DataXceiver,10.251.43.115:50010 Served block blk_-7364557883931785608 to /10.251.43.115,E1,<*> Served block <*> to <*>
163,164,81110,82702,8223,WARN,dfs.DataNode$DataXceiver,10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:,E3,<*>:Got exception while serving <*> to <*>:
164,165,81110,82737,8341,WARN,dfs.DataNode$DataXceiver,10.250.19.227:50010:Got exception while serving blk_-7372087176866857012 to /10.251.110.68:,E3,<*>:Got exception while serving <*> to <*>:
165,166,81110,82954,8543,WARN,dfs.DataNode$DataXceiver,10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:,E3,<*>:Got exception while serving <*> to <*>:
166,167,81110,83045,8495,WARN,dfs.DataNode$DataXceiver,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:,E3,<*>:Got exception while serving <*> to <*>:
167,168,81110,83121,8197,INFO,dfs.DataNode$DataXceiver,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79,E1,<*> Served block <*> to <*>
168,169,81110,85042,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-1383276859207001328,E14,Verification succeeded for <*>
169,170,81110,91216,7593,WARN,dfs.DataNode$DataXceiver,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:,E3,<*>:Got exception while serving <*> to <*>:
170,171,81110,92131,8815,INFO,dfs.DataNode$DataXceiver,10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179,E1,<*> Served block <*> to <*>
171,172,81110,92151,8601,WARN,dfs.DataNode$DataXceiver,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:,E3,<*>:Got exception while serving <*> to <*>:
172,173,81110,92815,8872,INFO,dfs.DataNode$DataXceiver,10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191,E1,<*> Served block <*> to <*>
173,174,81110,93020,8827,WARN,dfs.DataNode$DataXceiver,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:,E3,<*>:Got exception while serving <*> to <*>:
174,175,81110,93643,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_9188832735514090334,E14,Verification succeeded for <*>
175,176,81110,103026,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1233005817943453613 is added to invalidSet of 10.251.75.49:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
176,177,81110,103027,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8350646254685996250 is added to invalidSet of 10.251.199.159:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
177,178,81110,103028,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
178,179,81110,103029,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
179,180,81110,103030,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
180,181,81110,103034,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
181,182,81110,103036,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5178539130945718870 is added to invalidSet of 10.251.107.19:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
182,183,81110,103038,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
183,184,81110,103041,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1777689952069868672 is added to invalidSet of 10.251.31.85:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
184,185,81110,103045,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6056336045486998577 is added to invalidSet of 10.251.126.255:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
185,186,81110,103049,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6289001686128460561 is added to invalidSet of 10.251.91.84:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
186,187,81110,103050,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_865453227320668516 is added to invalidSet of 10.251.71.240:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
187,188,81110,103054,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2149728827322918746 is added to invalidSet of 10.250.11.194:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
188,189,81110,103055,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6324712740029479576 is added to invalidSet of 10.251.30.6:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
189,190,81110,103056,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6763863888784019261 is added to invalidSet of 10.251.70.37:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
190,191,81110,103057,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1543605971733759530 is added to invalidSet of 10.251.195.33:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
191,192,81110,103059,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6114220623980201749 is added to invalidSet of 10.250.13.240:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
192,193,81110,103107,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5145886774827574591 is added to invalidSet of 10.251.105.189:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
193,194,81110,103109,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3598904881888399067 is added to invalidSet of 10.250.5.237:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
194,195,81110,103111,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8247499802516177421 is added to invalidSet of 10.250.7.96:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
195,196,81110,103112,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2012430628930443984 is added to invalidSet of 10.250.11.100:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
196,197,81110,103112,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7819984111120374407 is added to invalidSet of 10.251.30.6:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
197,198,81110,103114,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2304296078821316612 is added to invalidSet of 10.251.39.64:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
198,199,81110,103114,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8404604116961181201 is added to invalidSet of 10.250.13.188:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
199,200,81110,103123,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4954795063440871977 is added to invalidSet of 10.251.203.80:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
200,201,81110,103130,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3858015337960682724 is added to invalidSet of 10.251.214.130:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
201,202,81110,103132,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7418499425236853516 is added to invalidSet of 10.251.203.4:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
202,203,81110,103137,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5005618994659797504 is added to invalidSet of 10.251.125.193:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
203,204,81110,103141,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5972745462629982078 is added to invalidSet of 10.251.31.5:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
204,205,81110,103142,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7111788899695387329 is added to invalidSet of 10.251.75.228:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
205,206,81110,103146,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_6489659315944341351 is added to invalidSet of 10.251.106.50:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
206,207,81110,103147,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2589662411410634043 is added to invalidSet of 10.251.42.16:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
207,208,81110,103147,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8602496359012842630 is added to invalidSet of 10.250.7.32:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
208,209,81110,103149,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6136511938931864993 is added to invalidSet of 10.250.14.38:50010,E8,BLOCK* NameSystem.delete: <*> is added to invalidSet of <*>
209,210,81110,103321,19,INFO,dfs.FSDataset,Deleting block blk_-8775602795571523802 file /mnt/hadoop/dfs/data/current/subdir29/blk_-8775602795571523802,E9,Deleting block <*> file <*>
210,211,81110,103331,19,INFO,dfs.FSDataset,Deleting block blk_-9038475355621289969 file /mnt/hadoop/dfs/data/current/subdir41/blk_-9038475355621289969,E9,Deleting block <*> file <*>
211,212,81110,103333,9016,INFO,dfs.DataNode$PacketResponder,Received block blk_4263664068073345850 of size 67108864 from /10.251.214.67,E11,Received block <*> of size <*> from <*>
212,213,81110,103335,19,INFO,dfs.FSDataset,Deleting block blk_-8848810702648406400 file /mnt/hadoop/dfs/data/current/subdir11/blk_-8848810702648406400,E9,Deleting block <*> file <*>
213,214,81110,103340,9214,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-6997219177553478996 terminating,E10,PacketResponder <*> for block <*> terminating
214,215,81110,103347,19,INFO,dfs.FSDataset,Deleting block blk_-7515058933811567980 file /mnt/hadoop/dfs/data/current/subdir1/blk_-7515058933811567980,E9,Deleting block <*> file <*>
215,216,81110,103348,19,INFO,dfs.FSDataset,Deleting block blk_-8484827087450439270 file /mnt/hadoop/dfs/data/current/subdir25/blk_-8484827087450439270,E9,Deleting block <*> file <*>
216,217,81110,103349,19,INFO,dfs.FSDataset,Deleting block blk_-8144387882075572886 file /mnt/hadoop/dfs/data/current/subdir42/blk_-8144387882075572886,E9,Deleting block <*> file <*>
217,218,81110,103354,19,INFO,dfs.FSDataset,Deleting block blk_-8383503596684323017 file /mnt/hadoop/dfs/data/current/subdir26/blk_-8383503596684323017,E9,Deleting block <*> file <*>
218,219,81110,103400,19,INFO,dfs.FSDataset,Deleting block blk_-8796256534683400159 file /mnt/hadoop/dfs/data/current/subdir18/blk_-8796256534683400159,E9,Deleting block <*> file <*>
219,220,81110,103412,7249,INFO,dfs.DataNode$PacketResponder,Received block blk_4098532420907418423 of size 67108864 from /10.251.43.147,E11,Received block <*> of size <*> from <*>
220,221,81110,103432,19,INFO,dfs.FSDataset,Deleting block blk_-4223625526513535681 file /mnt/hadoop/dfs/data/current/subdir60/blk_-4223625526513535681,E9,Deleting block <*> file <*>
221,222,81110,103437,19,INFO,dfs.FSDataset,Deleting block blk_-6400421658804613208 file /mnt/hadoop/dfs/data/current/subdir29/blk_-6400421658804613208,E9,Deleting block <*> file <*>
222,223,81110,103444,19,INFO,dfs.FSDataset,Deleting block blk_-1939956833921604216 file /mnt/hadoop/dfs/data/current/subdir34/blk_-1939956833921604216,E9,Deleting block <*> file <*>
223,224,81110,103512,19,INFO,dfs.FSDataset,Deleting block blk_-3860035787700398391 file /mnt/hadoop/dfs/data/current/subdir6/blk_-3860035787700398391,E9,Deleting block <*> file <*>
224,225,81110,103527,19,INFO,dfs.FSDataset,Deleting block blk_-2425070029518924403 file /mnt/hadoop/dfs/data/current/subdir39/blk_-2425070029518924403,E9,Deleting block <*> file <*>
225,226,81110,103533,18,INFO,dfs.FSDataset,Deleting block blk_826351419727053015 file /mnt/hadoop/dfs/data/current/subdir6/blk_826351419727053015,E9,Deleting block <*> file <*>
226,227,81110,103534,19,INFO,dfs.FSDataset,Deleting block blk_-1492402439215451727 file /mnt/hadoop/dfs/data/current/subdir25/blk_-1492402439215451727,E9,Deleting block <*> file <*>
227,228,81110,103538,18,INFO,dfs.FSDataset,Deleting block blk_-4298255715894292387 file /mnt/hadoop/dfs/data/current/subdir38/blk_-4298255715894292387,E9,Deleting block <*> file <*>
228,229,81110,103551,19,INFO,dfs.FSDataset,Deleting block blk_8291708741145026623 file /mnt/hadoop/dfs/data/current/subdir57/blk_8291708741145026623,E9,Deleting block <*> file <*>
229,230,81110,103552,19,INFO,dfs.FSDataset,Deleting block blk_-921231092429668424 file /mnt/hadoop/dfs/data/current/subdir23/blk_-921231092429668424,E9,Deleting block <*> file <*>
230,231,81110,103554,18,INFO,dfs.FSDataset,Deleting block blk_-2445347158368483245 file /mnt/hadoop/dfs/data/current/subdir30/blk_-2445347158368483245,E9,Deleting block <*> file <*>
231,232,81110,103600,19,INFO,dfs.FSDataset,Deleting block blk_-6127741703501838658 file /mnt/hadoop/dfs/data/current/subdir53/blk_-6127741703501838658,E9,Deleting block <*> file <*>
