,LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate
163,164,2015-07-29,"19:32:32,428",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
164,165,2015-07-29,"19:32:35,678",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
165,166,2015-07-29,"19:32:39,216",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
166,167,2015-07-29,"19:32:42,355",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
167,168,2015-07-29,"19:32:42,443",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
168,169,2015-07-29,"19:32:42,557",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
169,170,2015-07-29,"19:32:49,036",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
170,171,2015-07-29,"19:32:49,042",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48503,E40,Received connection request <*>:<*>
171,172,2015-07-29,"19:32:49,237",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
172,173,2015-07-29,"19:32:52,469",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
173,174,2015-07-29,"19:32:59,143",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:50434,E40,Received connection request <*>:<*>
174,175,2015-07-29,"19:33:02,398",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48563,E40,Received connection request <*>:<*>
175,176,2015-07-29,"19:33:05,829",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
176,177,2015-07-29,"19:33:12,618",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
177,178,2015-07-29,"19:33:12,627",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
178,179,2015-07-29,"19:33:15,851",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
179,180,2015-07-29,"19:33:15,963",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
180,181,2015-07-29,"19:33:19,190",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
181,182,2015-07-29,"19:33:19,298",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
182,183,2015-07-29,"19:33:19,303",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:60726,E40,Received connection request <*>:<*>
183,184,2015-07-29,"19:33:22,441",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
184,185,2015-07-29,"19:33:22,532",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:50526,E40,Received connection request <*>:<*>
185,186,2015-07-29,"19:33:29,212",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
186,187,2015-07-29,"19:33:32,459",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
187,188,2015-07-29,"19:33:35,894",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
188,189,2015-07-29,"19:33:39,344",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
189,190,2015-07-29,"19:33:42,574",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
190,191,2015-07-29,"19:33:42,688",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
191,192,2015-07-29,"19:33:52,594",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
192,193,2015-07-29,"19:33:52,595",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:50633,E40,Received connection request <*>:<*>
193,194,2015-07-29,"19:33:55,843",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
194,195,2015-07-29,"19:34:05,861",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
195,196,2015-07-29,"19:34:05,862",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48814,E40,Received connection request <*>:<*>
196,197,2015-07-29,"19:34:05,863",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
197,198,2015-07-29,"19:34:05,863",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:48817,E40,Received connection request <*>:<*>
198,199,2015-07-29,"19:34:09,294",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
199,200,2015-07-29,"19:34:09,294",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
200,201,2015-07-29,"19:34:09,295",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
201,202,2015-07-29,"19:34:12,634",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
202,203,2015-07-29,"19:34:12,742",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
203,204,2015-07-29,"19:34:12,745",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:60918,E40,Received connection request <*>:<*>
204,205,2015-07-29,"19:34:26,102",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
205,206,2015-07-29,"19:34:29,246",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
206,207,2015-07-29,"19:34:32,782",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
207,208,2015-07-29,"19:34:42,809",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
208,209,2015-07-29,"19:34:46,038",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
209,210,2015-07-29,"19:34:49,487",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
210,211,2015-07-29,"19:35:02,651",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
211,212,2015-07-29,"19:35:05,992",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
212,213,2015-07-29,"19:35:06,078",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
213,214,2015-07-29,"19:35:16,207",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
214,215,2015-07-29,"19:35:19,443",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
215,216,2015-07-29,"19:35:42,928",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33010,E40,Received connection request <*>:<*>
216,217,2015-07-29,"19:35:49,417",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
217,218,2015-07-29,"19:35:52,842",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
218,219,2015-07-29,"19:35:56,178",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
219,220,2015-07-29,"19:35:56,180",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
220,221,2015-07-29,"19:36:02,861",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51104,E40,Received connection request <*>:<*>
221,222,2015-07-29,"19:36:09,456",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
222,223,2015-07-29,"19:36:09,645",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
223,224,2015-07-29,"19:36:16,221",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
224,225,2015-07-29,"19:36:22,816",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
225,226,2015-07-29,"19:36:26,155",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
226,227,2015-07-29,"19:36:26,156",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
227,228,2015-07-29,"19:36:26,349",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33165,E40,Received connection request <*>:<*>
228,229,2015-07-29,"19:36:33,030",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
229,230,2015-07-29,"19:36:36,365",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33198,E40,Received connection request <*>:<*>
230,231,2015-07-29,"19:36:36,370",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
231,232,2015-07-29,"19:36:39,516",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
232,233,2015-07-29,"19:36:39,597",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
233,234,2015-07-29,"19:36:42,859",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
234,235,2015-07-29,"19:36:42,939",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
235,236,2015-07-29,"19:36:49,620",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread
236,237,2015-07-29,"19:36:49,623",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
237,238,2015-07-29,"19:36:49,735",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33255,E40,Received connection request <*>:<*>
238,239,2015-07-29,"19:36:52,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
239,240,2015-07-29,"19:36:56,220",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
240,241,2015-07-29,"19:36:56,303",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
241,242,2015-07-29,"19:36:59,746",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33282,E40,Received connection request <*>:<*>
242,243,2015-07-29,"19:37:09,774",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error ="
243,244,2015-07-29,"19:37:12,919",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue
244,245,2015-07-29,"19:37:13,114",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker
245,246,2015-07-29,"19:37:19,683",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51380,E40,Received connection request <*>:<*>
246,247,2015-07-29,"19:52:04,792",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
247,248,2015-07-29,"19:52:05,118",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception
248,249,2015-07-29,"19:54:45,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,E10,Closed socket connection for client <*>:<*> which had sessionid <*>
249,250,2015-07-29,"21:39:28,234",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.26:56952,E2,Accepted socket connection from <*>:<*>
250,251,2015-07-29,"23:52:09,163",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:38562,E2,Accepted socket connection from <*>:<*>
251,252,2015-07-29,"23:52:09,783",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.36:32876,E2,Accepted socket connection from <*>:<*>
252,253,2015-07-29,"23:52:09,785",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
253,254,2015-07-30,"14:47:15,835",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,E13,Established session <*> with negotiated timeout <*> for client <*>:<*>
254,255,2015-07-30,"14:53:21,340",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50286,E7,Client attempting to establish new session at <*>:<*>
