,LineId,Time,Component,Pid,Content,EventId,EventTemplate
718,719,20171223-23:14:47:412,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7211##549659##8661##16256##30731730,E58,setTodayTotalDetailSteps=<*>
719,720,20171223-23:14:47:421,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131144,E4,calculateCaloriesWithCache totalCalories=<*>
720,721,20171223-23:14:47:441,Step_StandReportReceiver,30002312,REPORT : 7211 5148 154459 240,E47,REPORT : <*> <*> <*> <*>
721,722,20171223-23:14:48:107,Step_LSC,30002312,onStandStepChanged 3784,E42,onStandStepChanged <*>
722,723,20171223-23:14:48:418,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131165,E4,calculateCaloriesWithCache totalCalories=<*>
723,724,20171223-23:14:48:421,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
724,725,20171223-23:14:48:618,Step_LSC,30002312,onExtend:1514042088000 2 0 4,E39,onExtend:<*> <*> <*> <*>
725,726,20171223-23:14:48:907,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226,E58,setTodayTotalDetailSteps=<*>
726,727,20171223-23:14:52:410,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
727,728,20171223-23:14:52:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,E58,setTodayTotalDetailSteps=<*>
728,729,20171223-23:14:52:424,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
729,730,20171223-23:15:0:121,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
730,731,20171223-23:16:23:120,Step_LSC,30002312,onExtend:1514042182000 0 0 5,E39,onExtend:<*> <*> <*> <*>
731,732,20171223-23:16:23:411,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,E58,setTodayTotalDetailSteps=<*>
732,733,20171223-23:16:23:420,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
733,734,20171223-23:16:45:587,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF
734,735,20171223-23:17:40:773,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
735,736,20171223-23:17:40:993,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
736,737,20171223-23:17:40:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
737,738,20171223-23:17:40:995,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
738,739,20171223-23:17:40:996,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
739,740,20171223-23:17:40:997,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
740,741,20171223-23:17:41:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240,E47,REPORT : <*> <*> <*> <*>
741,742,20171223-23:17:41:100,Step_LSC,30002312,onExtend:1514042261000 0 0 0,E39,onExtend:<*> <*> <*> <*>
742,743,20171223-23:17:41:306,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905315,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
743,744,20171223-23:17:41:309,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
744,745,20171223-23:17:41:310,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
745,746,20171223-23:17:41:692,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
746,747,20171223-23:17:41:694,Step_LSC,30002312,onExtend:1514042262000 0 0 0,E39,onExtend:<*> <*> <*> <*>
747,748,20171223-23:17:41:987,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON
748,749,20171223-23:17:41:989,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data
749,750,20171223-23:17:41:991,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
750,751,20171223-23:17:41:991,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905625,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
751,752,20171223-23:17:42:1,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
752,753,20171223-23:17:42:5,Step_StandReportReceiver,30002312,REPORT : 7214 5150 154523 240,E47,REPORT : <*> <*> <*> <*>
753,754,20171223-23:17:42:91,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
754,755,20171223-23:17:42:391,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
755,756,20171223-23:17:42:397,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
756,757,20171223-23:19:0:120,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
757,758,20171223-23:19:20:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
758,759,20171223-23:19:20:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
759,760,20171223-23:19:20:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,E58,setTodayTotalDetailSteps=<*>
760,761,20171223-23:19:20:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
761,762,20171223-23:19:21:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
762,763,20171223-23:19:21:148,Step_LSC,30002312,onExtend:1514042361000 0 0 0,E39,onExtend:<*> <*> <*> <*>
763,764,20171223-23:19:21:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,E58,setTodayTotalDetailSteps=<*>
764,765,20171223-23:23:15:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
765,766,20171223-23:23:15:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,E58,setTodayTotalDetailSteps=<*>
766,767,20171223-23:23:15:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
767,768,20171223-23:23:19:141,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
768,769,20171223-23:23:19:446,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
769,770,20171223-23:23:19:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
770,771,20171223-23:23:50:452,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
771,772,20171223-23:25:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
772,773,20171223-23:27:0:143,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
773,774,20171223-23:28:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
774,775,20171223-23:29:4:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
775,776,20171223-23:29:4:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
776,777,20171223-23:29:4:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
777,778,20171223-23:31:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
778,779,20171223-23:32:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
779,780,20171223-23:32:28:794,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>"
780,781,20171223-23:32:28:794,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,E66,stepSyncOrNot appSynTimes is <*>
781,782,20171223-23:32:28:795,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open
782,783,20171223-23:32:28:795,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E25,"initDataPrivacy the dataPrivacy switch is open, start push health data!"
783,784,20171223-23:32:28:796,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is <*>
784,785,20171223-23:32:28:796,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E54,sendSyncFailedBroadcast
785,786,20171223-23:33:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
786,787,20171223-23:35:0:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
787,788,20171223-23:37:0:167,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
788,789,20171223-23:37:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31589757,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
789,790,20171223-23:37:14:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
790,791,20171223-23:37:16:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043360000##7214##549659##8661##16256##32080760,E58,setTodayTotalDetailSteps=<*>
791,792,20171223-23:40:10:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
792,793,20171223-23:40:10:463,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
793,794,20171223-23:40:10:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
794,795,20171223-23:40:14:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043540000##7214##549659##8661##16256##32254765,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
795,796,20171223-23:40:14:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514043540000##7214##549659##8661##16256##32258759,E58,setTodayTotalDetailSteps=<*>
796,797,20171223-23:40:14:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
797,798,20171223-23:41:0:155,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
798,799,20171223-23:42:38:915,Step_LSC,30002312,onExtend:1514043759000 0 0 0,E39,onExtend:<*> <*> <*> <*>
799,800,20171223-23:42:39:225,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
800,801,20171223-23:46:7:444,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043660000##7214##549659##8661##16256##32403526,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
801,802,20171223-23:46:7:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
802,803,20171223-23:46:14:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
803,804,20171223-23:48:0:156,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
804,805,20171223-23:50:48:406,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
805,806,20171223-23:50:48:707,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514043900000##7214##549659##8661##16256##32618758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
806,807,20171223-23:50:48:708,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044140000##7214##549659##8661##16256##32893026,E58,setTodayTotalDetailSteps=<*>
807,808,20171223-23:50:48:722,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
808,809,20171223-23:52:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
809,810,20171223-23:52:57:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
810,811,20171223-23:52:57:155,Step_LSC,30002312,onExtend:1514044377000 0 0 5,E39,onExtend:<*> <*> <*> <*>
811,812,20171223-23:52:57:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044260000##7214##549659##8661##16256##33021763,E58,setTodayTotalDetailSteps=<*>
812,813,20171223-23:52:57:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
813,814,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
814,815,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
815,816,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,E58,setTodayTotalDetailSteps=<*>
816,817,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,E39,onExtend:<*> <*> <*> <*>
817,818,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,E58,setTodayTotalDetailSteps=<*>
818,819,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
819,820,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
820,821,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,E58,setTodayTotalDetailSteps=<*>
821,822,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
822,823,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
823,824,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
824,825,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
825,826,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
826,827,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
827,828,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,E39,onExtend:<*> <*> <*> <*>
828,829,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
829,830,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
830,831,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
831,832,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
832,833,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,E39,onExtend:<*> <*> <*> <*>
833,834,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,E58,setTodayTotalDetailSteps=<*>
834,835,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
835,836,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
836,837,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,E39,onExtend:<*> <*> <*> <*>
837,838,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
838,839,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,E58,setTodayTotalDetailSteps=<*>
839,840,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
840,841,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
841,842,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
842,843,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
843,844,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
844,845,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,E39,onExtend:<*> <*> <*> <*>
845,846,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
846,847,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
847,848,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
848,849,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
849,850,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
850,851,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
851,852,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,E39,onExtend:<*> <*> <*> <*>
852,853,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
853,854,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,E58,setTodayTotalDetailSteps=<*>
854,855,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
855,856,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
856,857,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
857,858,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,E58,setTodayTotalDetailSteps=<*>
858,859,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
859,860,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
860,861,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,E39,onExtend:<*> <*> <*> <*>
861,862,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
862,863,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,E58,setTodayTotalDetailSteps=<*>
863,864,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
864,865,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
865,866,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,E39,onExtend:<*> <*> <*> <*>
866,867,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,E58,setTodayTotalDetailSteps=<*>
867,868,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
868,869,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
869,870,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
870,871,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
871,872,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,E39,onExtend:<*> <*> <*> <*>
872,873,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,E39,onExtend:<*> <*> <*> <*>
873,874,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,E58,setTodayTotalDetailSteps=<*>
874,875,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
875,876,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
876,877,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,E39,onExtend:<*> <*> <*> <*>
877,878,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
878,879,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
879,880,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,E58,setTodayTotalDetailSteps=<*>
880,881,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
881,882,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,E58,setTodayTotalDetailSteps=<*>
882,883,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
883,884,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
884,885,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
885,886,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,E39,onExtend:<*> <*> <*> <*>
886,887,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
887,888,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
888,889,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
889,890,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
890,891,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK
891,892,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,E68,theDayChanged <*>
892,893,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,E18,getStepCounterStatus
893,894,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,E19,getStepCounterStatus= <*>
894,895,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
